PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
LeBron James,21,79,3361,28.1,0.568,0.20800000000000002,0.447,2.6,17.1,9.8,32.8,2.0,1.5,10.7,33.6,,12.0,4.3,16.3,0.23199999999999998,,7.5,1.6,9.1,9.4
Eric Snow,32,82,2351,8.1,0.444,0.025,0.233,1.9,8.1,5.0,22.2,1.7,0.6,20.9,10.9,,0.0,2.0,2.1,0.042,,-3.6,0.6,-3.0,-0.6
Zydrunas Ilgauskas,30,78,2283,21.9,0.5760000000000001,0.006,0.42700000000000005,12.6,18.1,15.3,7.4,0.9,4.6,12.8,24.6,,5.6,3.1,8.7,0.184,,1.4,0.2,1.6,2.1
Drew Gooden,24,79,2174,17.6,0.552,0.005,0.396,12.8,23.5,18.1,4.4,1.3,1.7,12.2,18.6,,3.6,2.9,6.6,0.145,,0.5,-0.8,-0.2,1.0
Damon Jones,29,82,2089,9.3,0.5379999999999999,0.7559999999999999,0.102,0.8,6.8,3.8,12.6,0.9,0.0,9.7,12.6,,2.2,1.1,3.4,0.077,,-0.6,-0.5,-1.1,0.5
Donyell Marshall,32,81,2077,13.4,0.517,0.589,0.183,5.9,22.3,14.0,4.8,1.5,1.5,11.0,18.2,,1.4,2.8,4.2,0.09699999999999999,,0.2,-0.1,0.1,1.1
Larry Hughes,27,36,1281,14.0,0.504,0.162,0.41200000000000003,2.4,12.6,7.4,17.5,2.2,1.3,15.2,23.6,,0.3,1.5,1.8,0.067,,-1.4,0.1,-1.3,0.2
Ronald Murray,26,28,1027,11.9,0.52,0.205,0.32799999999999996,1.7,6.1,3.9,12.6,2.0,0.5,13.4,18.9,,0.5,0.9,1.3,0.062,,-1.5,0.1,-1.4,0.2
Sasha Pavlović,22,53,813,6.9,0.516,0.45299999999999996,0.231,2.3,9.4,5.8,4.9,1.2,0.6,15.2,15.7,,-0.1,0.6,0.5,0.03,,-3.5,-0.1,-3.6,-0.3
Anderson Varejão,23,48,760,14.8,0.541,0.006999999999999999,0.7929999999999999,11.9,24.8,18.3,4.0,2.2,1.9,11.8,14.0,,1.1,1.3,2.3,0.146,,-1.5,0.7,-0.8,0.2
Alan Henderson,33,51,531,12.2,0.564,0.0,0.5379999999999999,13.3,17.3,15.3,2.9,0.9,1.7,16.3,11.7,,0.7,0.6,1.3,0.11599999999999999,,-1.3,-0.8,-2.1,0.0
Ira Newble,31,36,353,4.0,0.375,0.228,0.281,7.0,11.9,9.4,3.7,0.8,2.2,15.8,10.0,,-0.3,0.3,0.1,0.009000000000000001,,-5.3,0.1,-5.2,-0.3
Luke Jackson,24,36,315,7.9,0.48200000000000004,0.424,0.38799999999999996,6.0,9.1,7.5,12.4,1.9,0.5,23.8,19.2,,-0.3,0.3,0.0,-0.003,,-3.3,-0.7,-4.0,-0.2
Mike Wilks,26,37,243,2.0,0.327,0.237,0.203,2.9,10.3,6.6,11.2,1.8,0.3,18.9,15.1,,-0.6,0.2,-0.4,-0.075,,-7.6,0.1,-7.5,-0.3
Stephen Graham,23,13,117,6.7,0.48700000000000004,0.03,0.273,4.0,13.3,8.6,4.2,1.4,1.3,15.9,17.4,,-0.1,0.1,0.1,0.025,,-6.4,0.2,-6.2,-0.1
Zendon Hamilton,30,11,46,18.2,0.624,0.0,1.2309999999999999,7.7,20.8,14.2,0.0,3.5,0.0,23.0,26.2,,0.0,0.1,0.1,0.10800000000000001,,-1.4,0.1,-1.3,0.0
Martynas Andriuškevičius,19,6,9,15.5,0.0,0.0,0.0,13.0,39.8,26.3,0.0,11.9,0.0,0.0,5.1,,0.0,0.0,0.0,0.155,,-1.8,7.0,5.2,0.0
