PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Elton Brand,26,79,3099,26.5,0.58,0.002,0.396,9.3,19.9,14.8,13.1,1.4,4.9,9.3,27.7,,9.3,5.5,14.8,0.22899999999999998,,5.1,1.6,6.7,6.8
Cuttino Mobley,30,79,2979,13.1,0.519,0.243,0.271,2.0,10.9,6.6,13.1,1.6,0.9,11.4,19.8,,1.9,3.4,5.3,0.086,,-0.7,0.5,-0.2,1.3
Sam Cassell,36,78,2653,18.5,0.534,0.171,0.301,1.8,10.4,6.3,32.5,1.5,0.3,12.2,25.0,,4.8,2.8,7.6,0.13699999999999998,,2.1,-0.5,1.6,2.4
Chris Kaman,23,78,2560,15.0,0.57,0.003,0.35700000000000004,8.9,24.5,17.0,5.0,0.9,3.2,17.7,17.9,,1.8,4.3,6.1,0.114,,-1.3,0.6,-0.7,0.8
Shaun Livingston,20,61,1525,10.2,0.46,0.023,0.221,3.3,10.4,7.0,27.2,1.6,1.6,22.5,15.0,,-0.5,1.8,1.3,0.040999999999999995,,-2.6,0.7,-1.9,0.1
Quinton Ross,24,67,1515,7.4,0.465,0.023,0.244,3.0,9.7,6.5,7.8,1.8,0.8,12.1,11.8,,-0.2,1.7,1.6,0.05,,-4.0,1.5,-2.5,-0.2
Daniel Ewing,22,66,971,7.6,0.45799999999999996,0.306,0.18,2.9,7.1,5.1,13.2,2.0,0.5,17.2,15.8,,-0.7,1.0,0.3,0.017,,-3.8,0.6,-3.2,-0.3
Corey Maggette,26,32,943,18.9,0.584,0.18899999999999997,0.6829999999999999,3.6,16.6,10.4,12.1,1.1,0.3,13.8,27.7,,1.9,1.1,3.0,0.154,,1.6,-0.7,0.9,0.7
Vladimir Radmanović,25,30,885,14.2,0.568,0.61,0.201,3.4,18.3,11.2,11.4,1.7,1.2,12.4,16.8,,1.0,1.3,2.3,0.127,,1.4,1.0,2.5,1.0
James Singleton,24,59,753,13.6,0.5870000000000001,0.132,0.331,10.2,19.8,15.2,5.9,1.3,2.1,13.9,12.3,,1.2,1.1,2.3,0.147,,-0.7,1.0,0.4,0.4
Chris Wilcox,23,48,657,13.2,0.562,0.012,0.35100000000000003,8.5,21.5,15.3,4.4,1.2,2.4,14.2,15.9,,0.6,1.0,1.6,0.11900000000000001,,-2.4,1.1,-1.3,0.1
Cuttino Mobley,33,29,412,10.7,0.5920000000000001,0.0,0.42700000000000005,3.8,13.8,9.0,3.5,0.6,3.5,17.4,15.5,,0.2,0.5,0.7,0.086,,-3.7,0.9,-2.8,-0.1
Walter McCarty,31,36,353,5.9,0.40700000000000003,0.455,0.212,5.2,16.7,11.2,9.8,1.2,1.1,14.9,16.7,,-0.5,0.5,0.0,-0.001,,-4.7,0.0,-4.7,-0.2
Boniface N'Dong,28,23,152,11.0,0.439,0.019,0.17,12.0,16.1,14.1,7.5,0.7,2.5,9.5,19.1,,0.0,0.2,0.2,0.057999999999999996,,-3.8,-1.2,-5.0,-0.1
Yaroslav Korolev,18,24,127,4.8,0.392,0.233,0.33299999999999996,4.8,7.0,5.9,10.3,1.2,0.0,14.9,14.7,,-0.1,0.1,0.0,-0.013000000000000001,,-4.7,-0.9,-5.6,-0.1
Howard Eisley,33,13,112,7.2,0.265,0.235,0.0,1.1,12.9,7.3,31.0,1.4,0.0,15.0,8.3,,0.0,0.1,0.1,0.04,,-3.8,1.5,-2.3,0.0
Vin Baker,34,8,85,11.2,0.589,0.0,1.2,2.9,22.2,13.0,7.0,2.5,3.5,28.2,17.4,,0.0,0.2,0.1,0.07200000000000001,,-4.9,2.5,-2.4,0.0
Anthony Goldwire,34,3,22,-5.5,0.14300000000000002,0.28600000000000003,0.0,0.0,5.1,2.6,12.8,0.0,0.0,12.5,16.8,,-0.1,0.0,-0.1,-0.245,,-9.0,-4.0,-13.0,-0.1
