SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
2006,30,WAS,Gilbert Arenas,24,80,3384,23.8,0.58,0.32,0.48,2.0,7.8,4.8,27.0,2.5,0.6,12.8,30.5,,11.0,2.6,13.6,0.19,,5.4,0.0,5.4,6.3
2006,30,WAS,Antawn Jamison,29,82,3288,17.7,0.52,0.25,0.2,5.7,21.8,13.5,8.7,1.4,0.3,7.8,23.9,,4.9,3.2,8.2,0.12,,2.4,-1.2,1.2,2.7
2006,30,WAS,Caron Butler,25,75,2708,17.0,0.54,0.11,0.31,4.8,15.6,10.0,12.1,2.4,0.5,12.4,23.2,,3.5,2.8,6.3,0.11,,0.4,0.1,0.6,1.7
2006,30,WAS,Antonio Daniels,30,80,2283,13.7,0.55,0.18,0.61,0.9,8.0,4.4,19.2,1.2,0.3,11.3,15.4,,4.3,0.9,5.3,0.11,,0.1,-0.8,-0.7,0.8
2006,30,WAS,Jared Jeffries,24,77,1951,11.6,0.5,0.12,0.4,9.5,13.2,11.3,11.6,1.5,2.0,16.8,13.4,,1.4,1.7,3.1,0.08,,-1.1,0.4,-0.8,0.6
2006,30,WAS,Brendan Haywood,26,79,1879,13.8,0.54,0.0,0.52,12.0,17.0,14.5,3.9,0.8,4.3,15.5,14.9,,2.0,1.9,3.9,0.1,,-1.5,-0.2,-1.7,0.2
2006,30,WAS,Etan Thomas,27,71,1121,13.6,0.56,0.0,0.51,10.0,19.3,14.5,2.0,0.9,4.7,14.5,14.0,,1.2,1.3,2.5,0.11,,-1.8,0.0,-1.7,0.1
2006,30,WAS,Michael Ruffin,29,76,1010,8.1,0.48,0.03,0.96,13.6,17.7,15.6,3.7,1.7,2.4,25.8,6.5,,0.6,1.1,1.7,0.08,,-3.4,0.7,-2.7,-0.2
2006,30,WAS,Chucky Atkins,31,28,552,10.4,0.5,0.53,0.18,2.5,7.2,4.7,19.8,1.3,0.0,13.8,17.6,,0.4,0.2,0.6,0.06,,-0.6,-1.0,-1.6,0.0
2006,30,WAS,Jarvis Hayes,24,21,516,12.2,0.5,0.26,0.16,4.2,13.2,8.6,8.7,1.6,0.2,10.1,18.8,,0.3,0.4,0.7,0.06,,-0.9,-0.5,-1.4,0.1
2006,30,WAS,Donell Taylor,23,51,465,10.1,0.45,0.12,0.32,3.9,9.5,6.6,15.2,3.4,0.7,18.0,18.1,,-0.3,0.5,0.2,0.02,,-3.5,1.1,-2.4,0.0
2006,30,WAS,Calvin Booth,29,33,250,8.9,0.45,0.04,0.19,8.6,15.8,12.1,7.2,1.9,2.8,13.6,10.5,,0.1,0.3,0.4,0.07,,-3.7,1.3,-2.3,0.0
2006,30,WAS,Andray Blatche,19,29,175,10.1,0.45,0.19,0.18,7.7,17.8,12.6,9.5,1.5,3.1,14.2,21.5,,-0.1,0.2,0.1,0.03,,-4.9,-0.1,-5.0,-0.1
2006,30,WAS,Billy Thomas,30,17,131,9.8,0.46,0.75,0.05,4.3,8.2,6.2,10.6,4.0,0.6,12.8,16.0,,0.0,0.2,0.2,0.06,,-2.5,2.2,-0.2,0.1
2006,30,WAS,Awvee Storey,28,25,116,9.2,0.46,0.17,0.34,7.8,14.5,11.0,5.6,1.3,0.7,9.6,20.0,,0.0,0.1,0.1,0.04,,-4.6,-1.6,-6.2,-0.1
