Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2009,3,1774,NJN,New Jersey Nets,Brook Lopez,"April 1, 1988",20.0,NBA,C,82.0,75.0,2501.0,9.6,18.0,0.53,0.0,0.0,0.0,9.6,18.0,0.53,3.7,4.6,0.79,4.8,9.4,14.2,1.8,0.9,3.2,3.1,5.5,22.8,110.0,108.0
2010,3,1774,NJN,New Jersey Nets,Brook Lopez,"April 1, 1988",21.0,NBA,C,82.0,82.0,3027.0,9.8,19.6,0.5,0.0,0.0,0.0,9.8,19.6,0.5,7.2,8.8,0.82,4.7,7.6,12.3,3.2,1.0,2.4,3.5,4.4,26.8,112.0,110.0
2011,3,1774,NJN,New Jersey Nets,Brook Lopez,"April 1, 1988",22.0,NBA,C,82.0,82.0,2889.0,11.9,24.2,0.49,0.0,0.0,0.0,11.9,24.2,0.49,7.1,9.0,0.79,3.6,5.4,9.0,2.4,0.9,2.2,3.3,4.4,30.9,108.0,110.0
2012,3,1774,NJN,New Jersey Nets,Brook Lopez,"April 1, 1988",23.0,NBA,C,5.0,5.0,136.0,14.9,30.1,0.49,0.0,0.0,,14.9,30.1,0.49,7.8,12.5,0.62,3.1,3.9,7.0,2.3,0.4,1.6,2.3,3.1,37.6,107.0,113.0
2013,3,1774,BRK,Brooklyn Nets,Brook Lopez,"April 1, 1988",24.0,NBA,C,74.0,74.0,2253.0,13.7,26.3,0.52,0.0,0.0,0.0,13.7,26.2,0.52,7.1,9.4,0.76,5.0,7.3,12.3,1.7,0.8,3.7,3.1,3.6,34.5,114.0,105.0
2014,3,1774,BRK,Brooklyn Nets,Brook Lopez,"April 1, 1988",25.0,NBA,C,17.0,17.0,533.0,12.7,22.6,0.56,0.0,0.1,0.0,12.7,22.5,0.57,9.3,11.3,0.82,3.8,6.2,10.0,1.6,0.9,3.0,2.8,5.1,34.7,121.0,108.0
2015,3,1774,BRK,Brooklyn Nets,Brook Lopez,"April 1, 1988",26.0,NBA,C,72.0,44.0,2100.0,12.5,24.3,0.51,0.0,0.2,0.1,12.4,24.1,0.52,5.5,6.8,0.81,5.3,7.9,13.2,1.2,1.1,3.1,2.6,5.1,30.5,112.0,105.0
2016,3,1774,BRK,Brooklyn Nets,Brook Lopez,"April 1, 1988",27.0,NBA,C,73.0,73.0,2457.0,12.1,23.7,0.51,0.0,0.3,0.14,12.1,23.4,0.52,6.5,8.3,0.79,4.2,7.6,11.8,3.0,1.2,2.5,3.6,4.4,30.8,109.0,109.0
2017,3,1774,BRK,Brooklyn Nets,Brook Lopez,"April 1, 1988",28.0,NBA,C,75.0,75.0,2222.0,11.8,25.0,0.47,2.9,8.3,0.35,9.0,16.7,0.54,6.3,7.8,0.81,2.6,6.0,8.6,3.8,0.8,2.6,3.9,4.1,32.8,108.0,111.0
2018,14,1774,LAL,Los Angeles Lakers,Brook Lopez,"April 1, 1988",29.0,NBA,C,74.0,72.0,1735.0,10.2,21.9,0.46,3.1,9.0,0.34,7.1,12.9,0.55,3.1,4.4,0.7,2.0,6.1,8.1,3.5,0.8,2.7,2.7,5.4,26.5,108.0,108.0
2019,17,1774,MIL,Milwaukee Bucks,Brook Lopez,"April 1, 1988",30.0,NBA,C,81.0,81.0,2322.0,7.1,15.7,0.45,3.7,10.2,0.36,3.4,5.5,0.61,2.2,2.7,0.84,0.7,7.3,7.9,2.0,1.0,3.6,1.6,3.8,20.2,113.0,103.0
2020,17,1774,MIL,Milwaukee Bucks,Brook Lopez,"April 1, 1988",31.0,NBA,C,68.0,67.0,1817.0,7.3,16.9,0.44,2.6,8.2,0.31,4.8,8.7,0.55,3.2,3.8,0.84,1.5,6.4,7.8,2.5,1.2,4.1,1.8,4.1,20.4,109.0,100.0
2021,17,1774,MIL,Milwaukee Bucks,Brook Lopez,"April 1, 1988",32.0,NBA,C,24.0,24.0,654.0,6.9,14.7,0.47,2.9,8.1,0.36,4.0,6.6,0.6,1.9,2.3,0.84,2.5,6.3,8.9,1.1,0.9,2.5,1.4,3.3,18.5,118.0,110.0
