Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,26.0,3153,SAC,Sacramento Kings,Jason Williams,1975-11-18,23.0,NBA,PG,50,50,36.1,4.6,12.3,0.374,2.0,6.5,0.31,2.6,5.9,0.446,0.455,1.6,2.1,0.752,0.3,2.8,3.1,6.0,1.9,0.0,2.9,1.8,12.8
2000,26.0,3153,SAC,Sacramento Kings,Jason Williams,1975-11-18,24.0,NBA,PG,81,81,34.1,4.5,12.0,0.373,1.8,6.2,0.287,2.7,5.8,0.466,0.448,1.6,2.1,0.753,0.3,2.6,2.8,7.3,1.4,0.1,3.7,1.7,12.3
2001,26.0,3153,SAC,Sacramento Kings,Jason Williams,1975-11-18,25.0,NBA,PG,77,77,29.7,3.6,9.0,0.407,1.3,4.0,0.315,2.4,4.9,0.483,0.478,0.8,1.0,0.789,0.2,2.2,2.4,5.4,1.2,0.1,2.1,1.5,9.4
2002,15.0,3153,MEM,Memphis Grizzlies,Jason Williams,1975-11-18,26.0,NBA,PG,65,65,34.4,5.8,15.2,0.382,2.0,6.6,0.295,3.8,8.5,0.449,0.446,1.2,1.6,0.792,0.3,2.7,3.0,8.0,1.7,0.1,3.3,1.6,14.8
2003,15.0,3153,MEM,Memphis Grizzlies,Jason Williams,1975-11-18,27.0,NBA,PG,76,76,31.7,4.4,11.3,0.388,1.9,5.3,0.354,2.5,6.0,0.418,0.471,1.4,1.7,0.84,0.3,2.5,2.8,8.3,1.2,0.1,2.2,1.7,12.1
2004,15.0,3153,MEM,Memphis Grizzlies,Jason Williams,1975-11-18,28.0,NBA,PG,72,68,29.4,4.0,9.9,0.407,1.7,5.1,0.33,2.4,4.8,0.487,0.491,1.1,1.4,0.837,0.3,1.7,2.0,6.8,1.3,0.1,1.9,1.3,10.9
2005,15.0,3153,MEM,Memphis Grizzlies,Jason Williams,1975-11-18,29.0,NBA,PG,71,68,27.5,3.7,9.1,0.413,1.5,4.6,0.324,2.2,4.4,0.506,0.496,1.1,1.4,0.792,0.3,1.5,1.7,5.6,1.1,0.1,1.8,1.3,10.1
2006,16.0,3153,MIA,Miami Heat,Jason Williams,1975-11-18,30.0,NBA,PG,59,56,31.8,4.5,10.3,0.442,1.8,4.9,0.372,2.7,5.4,0.506,0.531,1.4,1.7,0.867,0.1,2.3,2.4,4.9,0.9,0.1,1.7,1.7,12.3
2007,16.0,3153,MIA,Miami Heat,Jason Williams,1975-11-18,31.0,NBA,PG,61,55,30.6,3.9,9.3,0.413,1.6,4.8,0.339,2.2,4.5,0.493,0.501,1.5,1.7,0.913,0.3,2.0,2.3,5.3,1.0,0.0,1.6,1.1,10.9
2008,16.0,3153,MIA,Miami Heat,Jason Williams,1975-11-18,32.0,NBA,PG,67,53,28.1,3.1,8.2,0.384,1.4,4.1,0.353,1.7,4.1,0.415,0.472,1.0,1.2,0.863,0.2,1.8,1.9,4.6,1.2,0.1,1.4,1.4,8.8
2010,22.0,3153,ORL,Orlando Magic,Jason Williams,1975-11-18,34.0,NBA,PG,82,18,20.8,2.3,5.2,0.444,1.0,2.7,0.38,1.3,2.5,0.512,0.542,0.4,0.5,0.756,0.1,1.5,1.5,3.6,0.6,0.0,1.1,0.8,6.0
2011,31.0,3153,TOT,Total After Trade,Jason Williams,1975-11-18,35.0,NBA,PG,27,0,10.9,0.8,2.5,0.328,0.4,1.4,0.263,0.4,1.1,0.414,0.403,0.0,0.0,,0.1,1.0,1.1,1.9,0.4,0.0,0.7,0.3,2.0
2011,22.0,3153,ORL,Orlando Magic,Jason Williams,1975-11-18,35.0,NBA,PG,16,0,10.7,0.8,2.4,0.342,0.4,1.4,0.304,0.4,0.9,0.4,0.434,0.0,0.0,,0.2,1.2,1.4,1.5,0.5,0.0,0.7,0.4,2.1
2011,15.0,3153,MEM,Memphis Grizzlies,Jason Williams,1975-11-18,35.0,NBA,PG,11,0,11.3,0.8,2.6,0.31,0.3,1.4,0.2,0.5,1.3,0.429,0.362,0.0,0.0,,0.0,0.7,0.7,2.5,0.3,0.1,0.6,0.2,1.9
