Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2004,30,260,WAS,Washington Wizards,Steve Blake,"February 26, 1980",23.0,NBA,PG,75.0,14.0,1392.0,5.9,15.2,0.39,2.8,7.6,0.37,3.1,7.7,0.4,2.1,2.5,0.82,0.7,3.7,4.4,7.8,2.1,0.3,4.8,3.7,16.6,,95.0,107.0
2005,30,260,WAS,Washington Wizards,Steve Blake,"February 26, 1980",24.0,NBA,PG,44.0,1.0,648.0,4.8,14.8,0.33,2.9,7.4,0.39,2.0,7.4,0.27,2.6,3.3,0.8,1.4,4.2,5.6,5.5,1.0,0.0,3.1,3.7,15.2,,98.0,112.0
2006,25,260,POR,Portland Trail Blazers,Steve Blake,"February 26, 1980",25.0,NBA,PG,68.0,57.0,1781.0,6.3,14.5,0.44,2.3,5.7,0.41,4.0,8.8,0.46,2.2,2.8,0.79,0.8,3.7,4.5,9.4,1.3,0.2,2.6,3.3,17.2,,114.0,115.0
2007,31,260,TOT,Total After Trade,Steve Blake,"February 26, 1980",26.0,NBA,PG,82.0,42.0,2225.0,4.7,11.4,0.41,1.5,4.7,0.32,3.2,6.8,0.47,1.0,1.4,0.67,0.5,3.3,3.8,9.2,1.4,0.2,2.9,2.7,11.9,,103.0,111.0
2007,17,260,MIL,Milwaukee Bucks,Steve Blake,"February 26, 1980",26.0,NBA,PG,33.0,2.0,583.0,4.0,11.5,0.35,1.7,6.1,0.28,2.3,5.4,0.43,1.0,1.8,0.55,0.6,3.4,4.0,7.5,0.9,0.3,2.5,4.4,10.7,,96.0,115.0
2007,8,260,DEN,Denver Nuggets,Steve Blake,"February 26, 1980",26.0,NBA,PG,49.0,40.0,1642.0,4.9,11.4,0.43,1.4,4.2,0.34,3.5,7.2,0.48,1.0,1.3,0.73,0.4,3.3,3.7,9.7,1.5,0.1,3.0,2.2,12.2,,106.0,110.0
2008,25,260,POR,Portland Trail Blazers,Steve Blake,"February 26, 1980",27.0,NBA,PG,81.0,78.0,2424.0,5.9,14.4,0.41,2.7,6.7,0.41,3.2,7.7,0.41,1.1,1.4,0.77,0.7,3.7,4.4,9.3,1.2,0.1,2.5,3.0,15.6,,109.0,112.0
2009,25,260,POR,Portland Trail Blazers,Steve Blake,"February 26, 1980",28.0,NBA,PG,69.0,69.0,2188.0,7.0,16.4,0.43,3.5,8.3,0.43,3.5,8.1,0.43,1.6,1.9,0.84,0.7,3.7,4.4,8.8,1.7,0.1,2.7,3.2,19.2,,118.0,110.0
2010,31,260,TOT,Total After Trade,Steve Blake,"February 26, 1980",29.0,NBA,PG,80.0,38.0,2159.0,5.4,13.0,0.42,2.9,7.3,0.4,2.5,5.7,0.44,0.9,1.2,0.75,0.5,4.1,4.6,9.4,1.4,0.1,3.2,3.1,14.6,,108.0,111.0
2010,25,260,POR,Portland Trail Blazers,Steve Blake,"February 26, 1980",29.0,NBA,PG,51.0,28.0,1397.0,5.6,13.9,0.4,3.1,8.1,0.38,2.5,5.8,0.44,0.9,1.3,0.75,0.6,4.0,4.6,8.0,1.4,0.1,2.5,3.3,15.2,,109.0,110.0
