Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2013,1,2585,ATL,Atlanta Hawks,24.0,NBA,PF,40.0,376.0,16.3,0.53,0.01,0.38,12.1,21.3,16.7,5.4,0.6,0.4,10.9,23.7,0.5,0.4,0.9,0.11,-0.9,-2.6,-3.5,-0.1
2014,1,2585,ATL,Atlanta Hawks,25.0,NBA,PF,80.0,1482.0,15.3,0.56,0.32,0.21,4.9,17.2,11.1,8.9,1.0,0.4,10.3,23.5,1.3,1.2,2.6,0.08,0.0,-1.6,-1.6,0.1
2015,1,2585,ATL,Atlanta Hawks,26.0,NBA,PF,68.0,1123.0,15.1,0.54,0.42,0.17,4.7,15.2,10.1,10.9,1.1,0.2,7.4,21.4,1.6,1.1,2.7,0.12,0.6,-1.1,-0.5,0.4
2016,1,2585,ATL,Atlanta Hawks,27.0,NBA,PF,75.0,1146.0,14.0,0.57,0.42,0.17,5.2,14.2,9.8,10.5,1.1,1.2,9.4,17.4,1.7,1.5,3.2,0.13,-0.1,0.0,-0.1,0.6
2017,1,2585,ATL,Atlanta Hawks,28.0,NBA,PF,18.0,195.0,5.9,0.36,0.46,0.14,5.7,15.0,10.4,12.5,1.0,1.3,11.3,15.8,-0.3,0.2,-0.1,-0.01,-4.7,-0.7,-5.5,-0.2
2018,30,2585,WAS,Washington Wizards,29.0,NBA,PF,76.0,1406.0,13.6,0.6,0.31,0.14,4.0,15.8,9.9,9.1,0.8,0.6,12.4,20.0,1.4,1.0,2.5,0.08,-0.6,-1.1,-1.7,0.1
2019,31,2585,TOT,Total After Trade,30.0,NBA,PF,79.0,1395.0,8.6,0.53,0.6,0.08,3.4,17.2,10.5,6.4,0.9,0.7,9.2,14.4,0.4,1.2,1.6,0.05,-1.9,-0.7,-2.5,-0.2
2019,13,2585,LAC,Los Angeles Clippers,30.0,NBA,PF,52.0,748.0,9.4,0.52,0.58,0.08,3.5,20.6,12.3,8.1,1.1,0.8,10.2,14.9,0.1,0.7,0.9,0.06,-1.5,0.0,-1.5,0.1
2019,23,2585,PHI,Philadelphia 76Ers,30.0,NBA,PF,27.0,647.0,7.7,0.54,0.63,0.08,3.2,13.2,8.3,4.6,0.7,0.6,8.0,13.8,0.2,0.5,0.7,0.05,-2.3,-1.4,-3.7,-0.3
2020,23,2585,PHI,Philadelphia 76Ers,31.0,NBA,PF,68.0,1207.0,11.2,0.56,0.62,0.11,5.9,16.8,11.3,6.4,0.8,0.4,6.6,14.0,1.4,1.1,2.5,0.1,-0.7,-1.1,-1.8,0.1
2021,23,2585,PHI,Philadelphia 76Ers,32.0,NBA,PF,8.0,153.0,4.2,0.43,0.82,0.07,2.9,12.4,7.8,0.9,0.6,1.1,6.2,13.3,-0.1,0.1,0.0,-0.0,-4.7,-2.4,-7.1,-0.2
