Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2014,3,BRK,Brooklyn Nets,Joe Johnson,32.0,79.0,2575.0,0.45,0.49,0.4,0.53,0.82,0.56,0.19,0.4,100.0,100.0,111.0,106.0,108.0,104.0,67.0,153.0,65.8,51.0
2014,3,BRK,Brooklyn Nets,Paul Pierce,36.0,75.0,2098.0,0.45,0.51,0.37,0.53,0.83,0.6,0.44,0.42,99.0,104.0,104.0,106.0,109.0,110.0,153.0,162.0,40.5,92.2
2014,3,BRK,Brooklyn Nets,Deron Williams,29.0,64.0,2059.0,0.45,0.5,0.37,0.52,0.8,0.56,0.3,0.37,99.0,103.0,102.0,103.0,106.0,104.0,106.0,144.0,24.5,37.7
2014,3,BRK,Brooklyn Nets,Andray Blatche,27.0,73.0,1618.0,0.48,0.49,0.28,0.49,0.74,0.53,0.33,0.08,105.0,101.0,77.0,97.0,98.0,98.0,115.0,31.0,-18.5,-13.3
2014,3,BRK,Brooklyn Nets,Shaun Livingston,28.0,76.0,1974.0,0.48,0.49,0.17,0.48,0.83,0.55,0.39,0.01,106.0,100.0,46.0,97.0,109.0,102.0,138.0,5.0,-17.0,11.3
2014,3,BRK,Brooklyn Nets,Mirza Teletovic,28.0,72.0,1396.0,0.42,0.47,0.39,0.55,0.71,0.56,0.12,0.66,92.0,97.0,108.0,109.0,94.0,103.0,41.0,254.0,47.9,20.2
2014,3,BRK,Brooklyn Nets,Alan Anderson,31.0,78.0,1773.0,0.4,0.46,0.34,0.49,0.78,0.52,0.24,0.51,88.0,95.0,94.0,97.0,103.0,97.0,86.0,197.0,-14.0,-16.8
2014,3,BRK,Brooklyn Nets,Mason Plumlee,23.0,70.0,1275.0,0.66,0.67,0.0,0.66,0.63,0.67,0.65,0.01,145.0,136.0,,132.0,83.0,124.0,227.0,4.0,95.3,100.5
2014,3,BRK,Brooklyn Nets,Brook Lopez,25.0,17.0,533.0,0.56,0.57,0.0,0.56,0.82,0.63,0.5,0.0,124.0,116.0,,112.0,108.0,116.0,177.0,2.0,28.5,49.5
2014,3,BRK,Brooklyn Nets,Kevin Garnett,37.0,54.0,1109.0,0.44,0.44,0.0,0.44,0.81,0.47,0.13,0.01,97.0,91.0,,88.0,107.0,86.0,46.0,3.0,-42.8,-55.5
2014,3,BRK,Brooklyn Nets,Marcus Thornton,26.0,26.0,620.0,0.41,0.45,0.38,0.51,0.8,0.55,0.23,0.52,91.0,92.0,106.0,102.0,106.0,101.0,79.0,199.0,5.4,3.7
2014,3,BRK,Brooklyn Nets,Andrei Kirilenko,32.0,45.0,857.0,0.51,0.52,0.2,0.52,0.51,0.53,0.74,0.03,113.0,107.0,56.0,103.0,68.0,98.0,262.0,12.0,4.7,-3.7
2014,3,BRK,Brooklyn Nets,Jason Terry,36.0,35.0,570.0,0.36,0.33,0.38,0.49,0.67,0.5,0.1,0.68,80.0,67.0,105.0,98.0,88.0,93.0,35.0,261.0,-3.3,-12.6
2014,3,BRK,Brooklyn Nets,Tyshawn Taylor,23.0,23.0,270.0,0.34,0.35,0.25,0.36,0.8,0.43,0.33,0.13,75.0,73.0,70.0,71.0,106.0,79.0,116.0,51.0,-26.2,-23.7
2014,3,BRK,Brooklyn Nets,Reggie Evans,33.0,30.0,399.0,0.39,0.39,,0.39,0.54,0.46,1.1,0.0,86.0,80.0,,78.0,71.0,85.0,388.0,,-13.1,-13.8
2014,3,BRK,Brooklyn Nets,Marquis Teague,20.0,21.0,201.0,0.42,0.42,0.38,0.44,0.79,0.5,0.36,0.15,91.0,87.0,104.0,88.0,104.0,93.0,126.0,58.0,-6.1,-4.4
2014,3,BRK,Brooklyn Nets,Jorge Gutierrez,25.0,15.0,244.0,0.46,0.52,0.25,0.49,0.75,0.52,0.22,0.22,102.0,107.0,70.0,98.0,99.0,97.0,78.0,86.0,-1.1,-2.1
2014,3,BRK,Brooklyn Nets,Jason Collins,35.0,22.0,172.0,0.46,0.52,0.0,0.46,0.75,0.48,0.17,0.12,101.0,107.0,,91.0,99.0,90.0,59.0,48.0,-2.1,-2.9
2014,3,BRK,Brooklyn Nets,Tornike Shengelia,22.0,17.0,137.0,0.46,0.61,0.0,0.46,0.38,0.45,0.33,0.25,101.0,125.0,,91.0,50.0,84.0,117.0,96.0,-2.1,-4.8
2014,3,BRK,Brooklyn Nets,Team,,,,0.46,0.5,0.37,0.52,0.76,0.56,0.31,0.3,102.0,103.0,103.0,103.0,101.0,103.0,109.0,114.0,182.1,231.9
2014,3,BRK,Brooklyn Nets,League Average,,,,0.45,0.49,0.36,0.5,0.76,0.54,0.28,0.26,,,,,,,,,,
