Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1992,22.0,IND,NBA,PF,3.0,0.0,69.0,3.0,7.4,0.4,0.0,0.0,,3.0,7.4,0.4,0.0,0.0,,3.7,10.4,14.1,1.5,0.0,3.7,0.7,5.9,5.9,,102.0,116.0
1993,23.0,IND,NBA,PF,4.0,4.0,117.0,3.6,5.5,0.667,0.0,0.0,,3.6,5.5,0.667,0.5,1.8,0.25,1.8,12.7,14.5,1.8,1.8,1.8,1.4,6.8,7.7,,111.0,103.0
1994,24.0,IND,NBA,PF,16.0,16.0,578.0,5.3,10.0,0.528,0.0,0.1,0.0,5.3,9.9,0.533,1.0,3.4,0.306,6.0,9.1,15.0,1.0,1.7,1.6,2.8,4.9,11.6,,97.0,97.0
1995,25.0,IND,NBA,PF,17.0,17.0,490.0,6.3,11.8,0.533,0.0,0.0,,6.3,11.8,0.533,2.6,5.3,0.489,6.0,9.3,15.3,0.7,0.8,1.6,2.5,6.3,15.2,,108.0,109.0
1996,26.0,IND,NBA,PF,5.0,5.0,184.0,5.0,9.7,0.516,0.0,0.0,,5.0,9.7,0.516,1.3,3.5,0.364,6.3,11.3,17.6,1.3,0.9,1.9,3.1,5.0,11.3,,97.0,101.0
1998,28.0,IND,NBA,C,16.0,16.0,466.0,6.8,10.4,0.651,0.0,0.0,,6.8,10.4,0.651,3.5,7.7,0.453,5.3,9.2,14.5,1.5,0.6,2.2,2.5,5.1,17.0,,116.0,103.0
1999,29.0,IND,NBA,PF,13.0,13.0,394.0,6.3,10.8,0.584,0.0,0.0,,6.3,10.8,0.584,3.9,7.0,0.56,6.3,12.2,18.5,1.5,1.4,2.5,3.0,5.9,16.6,,114.0,98.0
2001,31.0,POR,NBA,C,2.0,0.0,20.0,0.0,5.2,0.0,0.0,2.6,0.0,0.0,2.6,0.0,2.6,5.2,0.5,7.9,2.6,10.5,0.0,2.6,0.0,2.6,18.4,2.6,,67.0,113.0
2002,32.0,POR,NBA,C,3.0,3.0,70.0,2.2,8.2,0.273,0.0,0.0,,2.2,8.2,0.273,0.7,1.5,0.5,4.5,10.4,14.9,3.0,3.0,2.2,1.5,11.9,5.2,,83.0,98.0
2003,33.0,POR,NBA,C,6.0,6.0,162.0,4.7,8.1,0.583,0.0,0.0,,4.7,8.1,0.583,5.7,8.8,0.654,6.7,9.4,16.2,3.0,1.7,0.7,3.4,3.7,15.2,,120.0,112.0
2005,35.0,IND,NBA,C,13.0,13.0,311.0,4.7,10.5,0.448,0.0,0.0,,4.7,10.5,0.448,3.1,4.5,0.68,6.7,8.0,14.7,0.9,1.6,1.1,1.6,6.3,12.5,,110.0,101.0
2006,36.0,DET,NBA,C,8.0,0.0,36.0,0.0,9.4,0.0,0.0,0.0,,0.0,9.4,0.0,3.1,6.3,0.5,1.6,12.6,14.1,1.6,0.0,0.0,4.7,17.3,3.1,,32.0,104.0
2007,37.0,DET,NBA,C,8.0,0.0,51.0,3.3,8.8,0.375,0.0,0.0,,3.3,8.8,0.375,2.2,4.4,0.5,5.5,7.7,13.2,1.1,2.2,2.2,2.2,15.4,8.8,,92.0,98.0
