Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1988,22.0,CLE,NBA,C,5,5,204,5.1,11.1,0.46,0.0,0.0,,5.1,11.1,0.46,3.7,5.5,0.677,1.8,6.4,8.1,2.8,0.4,1.2,2.8,1.9,13.9
1989,23.0,CLE,NBA,C,5,5,167,3.7,10.1,0.362,0.0,0.2,0.0,3.7,9.9,0.37,4.5,7.5,0.6,2.6,7.3,9.9,2.6,1.3,1.1,1.3,3.9,11.9
1990,24.0,CLE,NBA,C,5,5,186,7.9,13.5,0.586,0.0,0.0,,7.9,13.5,0.586,6.2,8.9,0.696,0.8,8.5,9.3,3.9,0.4,0.8,2.5,2.3,22.1
1992,26.0,CLE,NBA,C,17,17,687,6.5,12.3,0.528,0.0,0.1,0.0,6.5,12.3,0.53,6.2,7.6,0.814,1.9,7.2,9.1,3.0,0.6,0.9,1.9,2.5,19.2
1993,27.0,CLE,NBA,C,9,9,356,6.5,11.6,0.557,0.0,0.0,,6.5,11.6,0.557,4.0,5.1,0.8,2.6,8.0,10.6,3.1,0.6,0.7,2.6,2.5,17.0
