Season,Tm,Player,Rank,Pts Won,Pts Max,Share,Type
1988,NYK,Mark Jackson,1,77.0,80,0.963,ROY
1988,SAS,Greg Anderson,2T,1.0,80,0.013,ROY
1988,GSW,Winston Garland,2T,1.0,80,0.013,ROY
1988,SAC,Kenny Smith,2T,1.0,80,0.013,ROY
