Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2001,23.0,PHI,NBA,SF,15.0,72.0,7.4,0.422,0.25,0.083,7.7,11.3,9.5,7.0,3.1,1.1,13.9,18.4,,-0.1,0.1,0.0,0.016,,-4.6,0.5,-4.2,0.0
2004,26.0,SAC,NBA,SF,5.0,32.0,16.6,0.466,0.25,0.167,0.0,15.8,8.2,16.4,3.2,0.0,0.0,18.0,,0.0,0.0,0.1,0.125,,1.1,4.3,5.4,0.1
2005,27.0,NJN,NBA,SF,3.0,4.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.026,,-3.1,-2.2,-5.3,0.0
