Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1998,8,1395,DEN,Denver Nuggets,Bobby Jackson,"March 13, 1973",24.0,NBA,PG,68.0,2042.0,13.6,0.45,0.1,0.23,4.4,13.3,8.7,29.5,2.8,0.4,17.4,23.5,-1.3,0.7,-0.6,-0.01,-1.3,-1.3,-2.6,-0.3
1999,18,1395,MIN,Minnesota Timberwolves,Bobby Jackson,"March 13, 1973",25.0,NBA,PG,50.0,941.0,14.4,0.46,0.08,0.23,4.7,11.9,8.0,28.9,2.2,0.2,16.4,21.4,0.3,0.9,1.2,0.06,-0.5,0.0,-0.4,0.4
2001,26,1395,SAC,Sacramento Kings,Bobby Jackson,"March 13, 1973",27.0,NBA,PG,79.0,1648.0,13.1,0.5,0.2,0.17,5.0,11.0,8.0,15.3,2.7,0.3,15.4,17.9,0.9,2.3,3.1,0.09,-1.2,1.3,0.1,0.9
2002,26,1395,SAC,Sacramento Kings,Bobby Jackson,"March 13, 1973",28.0,NBA,PG,81.0,1750.0,17.3,0.54,0.29,0.24,5.1,10.1,7.7,14.7,2.1,0.4,10.0,23.1,3.2,2.2,5.4,0.15,1.8,0.4,2.1,1.8
2003,26,1395,SAC,Sacramento Kings,Bobby Jackson,"March 13, 1973",29.0,NBA,PG,59.0,1676.0,18.4,0.56,0.32,0.2,3.8,9.8,7.0,17.7,2.1,0.1,11.7,23.8,3.3,2.2,5.5,0.16,2.4,0.5,2.9,2.1
2004,26,1395,SAC,Sacramento Kings,Bobby Jackson,"March 13, 1973",30.0,NBA,SG,50.0,1185.0,19.2,0.54,0.37,0.18,5.4,11.1,8.3,15.8,2.1,0.5,9.0,26.8,2.3,0.8,3.1,0.12,3.1,-1.0,2.1,1.2
2005,26,1395,SAC,Sacramento Kings,Bobby Jackson,"March 13, 1973",31.0,NBA,SG,25.0,536.0,18.0,0.54,0.38,0.23,4.8,12.9,8.9,18.2,1.3,0.3,9.1,25.6,1.1,0.3,1.4,0.13,2.2,-1.0,1.3,0.5
2006,15,1395,MEM,Memphis Grizzlies,Bobby Jackson,"March 13, 1973",32.0,NBA,PG,71.0,1775.0,14.6,0.5,0.44,0.2,3.0,12.1,7.6,20.7,1.9,0.0,11.1,25.0,1.0,2.5,3.5,0.1,0.6,-0.2,0.4,1.1
2007,19,1395,NOK,New Orleans/Oklahoma City Hornets,Bobby Jackson,"March 13, 1973",33.0,NBA,SG,56.0,1330.0,15.1,0.5,0.32,0.32,3.6,12.1,7.7,17.9,2.0,0.4,11.6,23.0,1.2,1.3,2.5,0.09,0.2,0.3,0.6,0.8
2008,31,1395,TOT,Total After Trade,Bobby Jackson,"March 13, 1973",34.0,NBA,"PG,SG",72.0,1389.0,13.5,0.51,0.45,0.16,2.7,12.4,7.5,15.9,1.7,0.3,9.8,20.0,1.3,1.7,3.0,0.1,0.0,0.6,0.6,0.9
2008,19,1395,NOH,New Orleans Hornets,Bobby Jackson,"March 13, 1973",34.0,NBA,SG,46.0,891.0,12.9,0.51,0.49,0.17,2.9,11.7,7.2,12.8,1.9,0.3,8.9,18.2,0.9,1.0,1.9,0.1,-0.1,0.6,0.5,0.6
2008,11,1395,HOU,Houston Rockets,Bobby Jackson,"March 13, 1973",34.0,NBA,PG,26.0,498.0,14.6,0.51,0.39,0.15,2.3,13.6,8.0,21.7,1.4,0.3,11.1,23.1,0.4,0.8,1.2,0.11,0.1,0.6,0.7,0.3
2009,26,1395,SAC,Sacramento Kings,Bobby Jackson,"March 13, 1973",35.0,NBA,PG,71.0,1484.0,12.4,0.5,0.41,0.21,3.3,12.5,7.9,15.5,2.1,0.2,11.1,18.0,0.8,0.4,1.2,0.04,-0.9,-0.9,-1.8,0.1
