PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Giannis Antetokounmpo,24,15,15,34.3,8.6,17.5,0.49200000000000005,1.2,3.7,0.327,7.4,13.8,0.536,0.527,7.1,11.2,0.637,2.5,9.8,12.3,4.9,1.1,2.0,3.3,3.2,25.5
Khris Middleton,27,15,15,34.3,5.6,13.4,0.418,2.7,6.1,0.435,2.9,7.3,0.40399999999999997,0.517,3.1,3.5,0.885,0.6,5.7,6.3,4.4,0.6,0.0,1.9,2.9,16.9
Brook Lopez,30,15,15,29.2,4.1,8.9,0.455,1.5,5.0,0.293,2.6,3.9,0.6609999999999999,0.537,1.6,1.9,0.828,0.8,4.7,5.5,1.4,0.4,1.9,0.7,3.1,11.2
Malcolm Brogdon,26,7,2,28.3,5.0,11.1,0.449,2.0,5.3,0.37799999999999995,3.0,5.9,0.512,0.5379999999999999,1.0,1.6,0.636,0.9,4.0,4.9,3.4,0.7,0.1,1.4,2.3,13.0
Eric Bledsoe,29,15,15,28.2,5.1,12.3,0.41100000000000003,1.1,4.8,0.23600000000000002,3.9,7.5,0.522,0.457,2.4,3.4,0.706,1.3,2.4,3.7,4.3,1.1,0.4,2.2,1.9,13.7
George Hill,32,15,0,26.3,4.2,7.9,0.534,1.3,3.2,0.41700000000000004,2.9,4.7,0.614,0.619,1.8,2.2,0.818,1.0,2.5,3.5,2.8,0.9,0.3,0.4,2.3,11.5
Pat Connaughton,26,15,0,21.6,2.5,5.1,0.48100000000000004,1.0,2.8,0.35700000000000004,1.5,2.3,0.629,0.578,0.3,0.5,0.5,0.7,5.5,6.2,1.4,0.4,0.9,0.5,0.9,6.2
Nikola Mirotić,27,14,8,21.3,3.1,8.4,0.376,1.6,5.4,0.289,1.6,2.9,0.537,0.47,1.6,2.0,0.821,1.2,3.1,4.3,0.7,0.7,0.2,1.0,1.8,9.5
Ersan İlyasova,31,15,0,18.1,2.3,5.4,0.43200000000000005,0.8,2.7,0.3,1.5,2.7,0.561,0.506,1.3,1.7,0.8,1.3,3.4,4.7,1.4,0.7,0.4,0.4,2.7,6.8
Sterling Brown,23,11,5,14.7,1.4,3.5,0.395,0.6,1.9,0.33299999999999996,0.7,1.5,0.47100000000000003,0.48700000000000004,0.7,1.0,0.727,0.4,2.4,2.7,1.7,0.5,0.3,0.7,1.5,4.1
D.J. Wilson,22,8,0,5.4,1.0,2.0,0.5,0.1,0.6,0.2,0.9,1.4,0.636,0.531,0.3,0.3,1.0,0.1,1.1,1.3,0.5,0.0,0.1,0.9,0.9,2.4
Tim Frazier,28,11,0,3.6,0.7,1.2,0.615,0.3,0.5,0.5,0.5,0.6,0.7140000000000001,0.731,0.2,0.2,1.0,0.0,0.8,0.8,0.9,0.1,0.0,0.3,0.5,1.9
Tony Snell,27,9,0,3.1,0.2,0.7,0.33299999999999996,0.1,0.2,0.5,0.1,0.4,0.25,0.41700000000000004,0.0,0.0,,0.1,0.1,0.2,0.0,0.1,0.1,0.0,0.3,0.6
