Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,20.0,NOK,NBA,PG,78.0,78.0,2808.0,5.2,12.1,0.43,0.6,2.3,0.282,4.6,9.9,0.464,5.1,6.0,0.847,0.8,4.3,5.1,7.8,2.2,0.1,2.3,2.8,16.1
2007,21.0,NOK,NBA,PG,64.0,64.0,2353.0,5.8,13.3,0.437,0.8,2.2,0.35,5.1,11.1,0.455,4.5,5.5,0.818,0.8,3.5,4.3,8.7,1.8,0.0,2.5,2.4,16.9
2008,22.0,NOH,NBA,PG,80.0,80.0,3006.0,7.5,15.5,0.488,1.1,3.0,0.369,6.4,12.5,0.516,4.0,4.7,0.851,0.7,3.1,3.8,11.1,2.6,0.0,2.4,2.2,20.2
2009,23.0,NOH,NBA,PG,78.0,78.0,3002.0,7.6,15.0,0.503,0.8,2.1,0.364,6.8,12.9,0.525,5.5,6.3,0.868,0.8,4.4,5.2,10.3,2.6,0.1,2.8,2.5,21.4
2010,24.0,NOH,NBA,PG,45.0,45.0,1712.0,6.6,13.4,0.493,1.1,2.7,0.409,5.5,10.7,0.514,3.4,4.0,0.847,0.4,3.6,4.0,10.1,2.0,0.2,2.4,2.5,17.7
2011,25.0,NOH,NBA,PG,80.0,80.0,2880.0,5.4,11.6,0.463,0.9,2.3,0.388,4.5,9.3,0.482,4.2,4.8,0.878,0.5,3.6,4.1,9.8,2.3,0.1,2.2,2.4,15.8
2012,26.0,LAC,NBA,PG,60.0,60.0,2181.0,7.0,14.7,0.478,1.3,3.5,0.371,5.7,11.2,0.511,4.3,5.0,0.861,0.7,2.8,3.5,9.0,2.5,0.1,2.0,2.3,19.6
2013,27.0,LAC,NBA,PG,70.0,70.0,2335.0,6.4,13.2,0.481,1.2,3.6,0.328,5.2,9.6,0.538,4.4,5.0,0.885,0.8,3.2,4.0,10.5,2.6,0.2,2.5,2.2,18.3
2014,28.0,LAC,NBA,PG,62.0,62.0,2171.0,6.7,14.4,0.467,1.3,3.5,0.368,5.4,10.9,0.498,4.9,5.7,0.855,0.6,3.8,4.4,11.0,2.6,0.1,2.4,2.6,19.6
2015,29.0,LAC,NBA,PG,82.0,82.0,2857.0,7.2,14.7,0.485,1.8,4.4,0.398,5.4,10.3,0.523,3.6,4.0,0.9,0.7,4.1,4.7,10.6,2.0,0.2,2.4,2.6,19.7
2016,30.0,LAC,NBA,PG,74.0,74.0,2420.0,7.7,16.6,0.462,1.8,4.9,0.371,5.8,11.7,0.501,4.4,4.9,0.896,0.6,4.0,4.6,11.0,2.3,0.2,2.9,2.8,21.5
2017,31.0,LAC,NBA,PG,61.0,61.0,1921.0,7.0,14.7,0.476,2.3,5.7,0.411,4.7,9.1,0.518,4.3,4.9,0.892,0.7,4.9,5.7,10.6,2.2,0.1,2.8,2.7,20.7
2018,32.0,HOU,NBA,PG,58.0,58.0,1847.0,7.2,15.6,0.46,2.8,7.4,0.38,4.3,8.2,0.532,4.0,4.3,0.919,0.7,5.4,6.1,8.9,1.9,0.3,2.5,2.7,21.1
2019,33.0,HOU,NBA,PG,58.0,58.0,1857.0,5.9,14.0,0.419,2.5,6.9,0.358,3.4,7.1,0.479,3.4,3.9,0.862,0.7,4.4,5.1,9.2,2.2,0.3,2.9,2.8,17.6
2020,34.0,OKC,NBA,PG,70.0,70.0,2208.0,7.1,14.5,0.489,1.8,5.0,0.365,5.3,9.5,0.554,4.1,4.5,0.907,0.4,5.3,5.7,7.7,1.8,0.2,2.6,2.6,20.1
2021,35.0,PHO,NBA,PG,11.0,11.0,348.0,5.5,12.6,0.434,0.8,2.9,0.286,4.7,9.7,0.479,3.3,3.4,0.97,0.7,4.6,5.3,9.9,0.8,0.3,1.9,3.4,15.1
