Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2002,26,240,SAC,Sacramento Kings,Mike Bibby,"May 13, 1978",23.0,NBA,PG,16.0,16.0,661.0,8.8,19.9,0.44,1.9,4.6,0.42,6.9,15.3,0.45,5.5,6.7,0.83,1.1,3.6,4.6,6.2,1.8,0.2,2.9,2.3,25.1,113.0,107.0
2003,26,240,SAC,Sacramento Kings,Mike Bibby,"May 13, 1978",24.0,NBA,PG,12.0,12.0,404.0,7.2,16.9,0.42,1.4,4.9,0.28,5.8,12.0,0.48,3.4,4.3,0.79,1.0,2.9,3.9,7.5,1.8,0.6,2.3,3.9,19.1,110.0,112.0
2004,26,240,SAC,Sacramento Kings,Mike Bibby,"May 13, 1978",25.0,NBA,PG,12.0,12.0,497.0,8.7,20.3,0.43,2.5,5.7,0.44,6.2,14.6,0.43,5.0,5.7,0.87,0.9,4.2,5.2,8.7,2.4,0.5,3.6,4.1,24.8,108.0,103.0
2005,26,240,SAC,Sacramento Kings,Mike Bibby,"May 13, 1978",26.0,NBA,PG,5.0,5.0,200.0,9.6,24.4,0.39,1.3,6.1,0.22,8.2,18.3,0.45,5.6,7.2,0.78,1.3,4.5,5.8,8.8,1.9,0.5,3.4,2.9,26.0,103.0,119.0
2006,26,240,SAC,Sacramento Kings,Mike Bibby,"May 13, 1978",27.0,NBA,PG,6.0,6.0,255.0,6.9,19.7,0.35,1.9,5.6,0.35,4.9,14.1,0.35,5.8,6.4,0.9,1.3,3.6,4.9,6.6,1.9,0.0,3.9,3.6,21.4,100.0,121.0
2008,1,240,ATL,Atlanta Hawks,Mike Bibby,"May 13, 1978",29.0,NBA,PG,7.0,7.0,252.0,4.9,14.4,0.34,1.6,5.3,0.29,3.3,9.1,0.37,4.7,7.1,0.66,0.7,4.2,4.9,4.9,0.9,0.4,2.9,2.7,16.0,94.0,119.0
2009,1,240,ATL,Atlanta Hawks,Mike Bibby,"May 13, 1978",30.0,NBA,PG,11.0,11.0,390.0,7.3,15.8,0.46,3.9,7.2,0.54,3.4,8.7,0.4,3.1,3.3,0.96,0.9,4.6,5.5,6.9,1.5,0.3,3.6,5.1,21.7,115.0,113.0
2010,1,240,ATL,Atlanta Hawks,Mike Bibby,"May 13, 1978",31.0,NBA,PG,11.0,11.0,292.0,6.9,15.3,0.45,2.7,6.5,0.41,4.2,8.8,0.48,1.3,1.9,0.7,1.0,4.4,5.4,5.4,1.7,0.0,2.3,5.0,17.8,111.0,114.0
2011,16,240,MIA,Miami Heat,Mike Bibby,"May 13, 1978",32.0,NBA,PG,20.0,20.0,415.0,3.6,12.9,0.28,2.3,8.8,0.26,1.3,4.0,0.33,0.3,0.5,0.5,0.7,4.2,4.8,3.1,1.5,0.8,2.3,4.0,9.8,78.0,107.0
2012,20,240,NYK,New York Knicks,Mike Bibby,"May 13, 1978",33.0,NBA,PG,5.0,1.0,118.0,4.2,10.8,0.39,3.3,8.0,0.41,0.9,2.8,0.33,0.9,1.4,0.67,1.4,8.4,9.8,6.1,0.5,0.0,1.9,3.3,12.6,118.0,113.0
