Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1999,29,84,UTA,Utah Jazz,40,Shandon Anderson,SG,6-6,208,"December 31, 1973",US,2,Georgia
1999,29,124,UTA,Utah Jazz,54,Anthony Avent,PF,6-9,235,"October 18, 1969",US,4,Seton Hall
1999,29,142,UTA,Utah Jazz,41,Thurl Bailey,PF,6-11,215,"April 7, 1961",US,11,NC State
1999,29,839,UTA,Utah Jazz,10,Howard Eisley,PG,6-2,177,"December 4, 1972",US,4,Boston College
1999,29,944,UTA,Utah Jazz,44,Greg Foster,PF,6-11,240,"October 3, 1968",US,8,"UCLA, Texas-El Paso"
1999,29,969,UTA,Utah Jazz,52,Todd Fuller,C,6-11,255,"July 25, 1974",US,2,NC State
1999,29,1327,UTA,Utah Jazz,14,Jeff Hornacek,SG,6-3,190,"May 3, 1963",US,12,Iowa State
1999,29,1586,UTA,Utah Jazz,31,Adam Keefe,PF,6-9,230,"February 22, 1970",US,6,Stanford
1999,29,1616,UTA,Utah Jazz,33,Chris King,SF,6-8,215,"July 24, 1969",US,2,Wake Forest
1999,29,1822,UTA,Utah Jazz,32,Karl Malone,PF,6-9,250,"July 24, 1963",US,13,Louisiana Tech
1999,29,2215,UTA,Utah Jazz,0,Greg Ostertag,C,7-2,280,"March 6, 1973",US,3,Kansas
1999,29,2532,UTA,Utah Jazz,3,Bryon Russell,SF,6-7,225,"December 31, 1970",US,5,Cal State Long Beach
1999,29,2760,UTA,Utah Jazz,12,John Stockton,PG,6-1,170,"March 26, 1962",US,14,Gonzaga
1999,29,2963,UTA,Utah Jazz,11,Jacque Vaughn,PG,6-1,190,"February 11, 1975",US,1,Kansas
