Season,Team ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1999,14,LAL,Los Angeles Lakers,43,Corie Blount,PF,6-9,240,1969-01-04,US,5,Cincinnati
1999,14,LAL,Los Angeles Lakers,8,Kobe Bryant,SG,6-6,212,1978-08-23,US,2,
1999,14,LAL,Los Angeles Lakers,41,Elden Campbell,C,6-11,215,1968-07-23,US,8,Clemson
1999,14,LAL,Los Angeles Lakers,2,Derek Fisher,PG,6-1,200,1974-08-09,US,2,Little Rock
1999,14,LAL,Los Angeles Lakers,17,Rick Fox,SF,6-7,230,1969-07-24,CA,7,UNC
1999,14,LAL,Los Angeles Lakers,12,Derek Harper,PG,6-4,185,1961-10-13,US,15,Illinois
1999,14,LAL,Los Angeles Lakers,5,Robert Horry,PF,6-10,240,1970-08-25,US,6,Alabama
1999,14,LAL,Los Angeles Lakers,7,Sam Jacobson,PG,6-4,215,1975-07-22,US,R,Minnesota
1999,14,LAL,Los Angeles Lakers,6,Eddie Jones,SG,6-6,190,1971-10-20,US,4,Temple
1999,14,LAL,Los Angeles Lakers,40,Travis Knight,C,7-0,235,1974-09-13,US,2,UConn
1999,14,LAL,Los Angeles Lakers,10,Tyronn Lue,PG,6-0,175,1977-05-03,US,R,Nebraska
1999,14,LAL,Los Angeles Lakers,34,Shaquille O'Neal,C,7-1,325,1972-03-06,US,6,LSU
1999,14,LAL,Los Angeles Lakers,21,Ruben Patterson,SF,6-5,224,1975-07-31,US,R,Cincinnati
1999,14,LAL,Los Angeles Lakers,11,J.R. Reid,PF,6-9,247,1968-03-31,US,8,UNC
1999,14,LAL,Los Angeles Lakers,41,Glen Rice,SF,6-7,215,1967-05-28,US,9,Michigan
1999,14,LAL,Los Angeles Lakers,73,Dennis Rodman,PF,6-7,210,1961-05-13,US,12,Southeastern Oklahoma State University
1999,14,LAL,Los Angeles Lakers,45,Sean Rooks,C,6-10,250,1969-09-09,US,6,Arizona
