Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1999,25,95,POR,Portland Trail Blazers,50,Greg Anthony,PG,6-0,176,"November 15, 1967",US,7,"University of Portland, UNLV"
1999,25,118,POR,Portland Trail Blazers,2,Stacey Augmon,SF,6-8,205,"August 1, 1968",US,7,UNLV
1999,25,501,POR,Portland Trail Blazers,31,Kelvin Cato,C,6-11,255,"August 26, 1974",US,1,"University of South Alabama, Iowa State"
1999,25,639,POR,Portland Trail Blazers,12,John Crotty,PG,6-1,185,"July 15, 1969",US,6,Virginia
1999,25,1079,POR,Portland Trail Blazers,44,Brian Grant,PF,6-9,254,"March 5, 1972",US,4,Xavier
1999,25,1080,POR,Portland Trail Blazers,23,Gary Grant,PG,6-3,185,"April 21, 1965",US,10,Michigan
1999,25,1403,POR,Portland Trail Blazers,19,Jim Jackson,SG,6-6,220,"October 14, 1970",US,6,Ohio State
1999,25,2176,POR,Portland Trail Blazers,5,Jermaine O'Neal,PF,6-11,226,"October 13, 1978",US,2,
1999,25,2448,POR,Portland Trail Blazers,34,Isaiah Rider,SG,6-5,215,"March 12, 1971",US,5,UNLV
1999,25,2497,POR,Portland Trail Blazers,4,Carlos Rogers,PF,6-11,220,"February 6, 1971",US,4,"Little Rock, Tennessee State"
1999,25,2537,POR,Portland Trail Blazers,11,Arvydas Sabonis,C,7-3,279,"December 19, 1964",LT,3,
1999,25,2608,POR,Portland Trail Blazers,7,Brian Shaw,PG,6-6,190,"March 22, 1966",US,9,"Saint Mary's, UC Santa Barbara"
1999,25,2768,POR,Portland Trail Blazers,3,Damon Stoudamire,PG,5-10,171,"September 3, 1973",US,3,Arizona
1999,25,3011,POR,Portland Trail Blazers,30,Rasheed Wallace,PF,6-10,225,"September 17, 1974",US,3,UNC
1999,25,3062,POR,Portland Trail Blazers,6,Bonzi Wells,SF,6-5,210,"September 28, 1976",US,R,Ball State University
1999,25,3184,POR,Portland Trail Blazers,42,Walt Williams,SF,6-8,219,"April 16, 1970",US,6,Maryland
