Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1999,1,266,ATL,Atlanta Hawks,10,Mookie Blaylock,PG,6-0,180,"March 20, 1967",US,9,"Midland College, Oklahoma"
1999,1,609,ATL,Atlanta Hawks,33,Tyrone Corbin,SF,6-6,210,"December 31, 1962",US,13,DePaul
1999,1,624,ATL,Atlanta Hawks,4,Chris Crawford,PF,6-9,235,"May 13, 1975",US,1,Marquette
1999,1,851,ATL,Atlanta Hawks,20,LaPhonso Ellis,PF,6-8,240,"May 5, 1970",US,6,Notre Dame
1999,1,1092,ATL,Atlanta Hawks,22,Ed Gray,SG,6-3,210,"September 27, 1975",US,1,"Tennessee, California"
1999,1,1247,ATL,Atlanta Hawks,44,Alan Henderson,SF,6-9,235,"December 2, 1972",US,3,Indiana
1999,1,1464,ATL,Atlanta Hawks,24,Anthony Johnson,PG,6-3,190,"October 2, 1974",US,1,College of Charleston
1999,1,1769,ATL,Atlanta Hawks,43,Grant Long,PF,6-8,225,"March 12, 1966",US,10,Eastern Michigan
1999,1,1950,ATL,Atlanta Hawks,7,Roshown McLeod,SF,6-8,221,"November 17, 1975",US,R,"St. John's, Duke"
1999,1,2097,ATL,Atlanta Hawks,55,Dikembe Mutombo,C,7-2,245,"June 25, 1966",CD,7,Georgetown
1999,1,2614,ATL,Atlanta Hawks,15,Jeff Sheppard,SG,6-3,190,"September 29, 1974",US,R,Kentucky
1999,1,2703,ATL,Atlanta Hawks,8,Steve Smith,SG,6-7,200,"March 31, 1969",US,7,Michigan State
1999,1,3075,ATL,Atlanta Hawks,41,Mark West,C,6-10,230,"November 5, 1960",US,15,Old Dominion
1999,1,3177,ATL,Atlanta Hawks,3,Shammond Williams,PG,6-1,201,"April 5, 1975",US,R,UNC
