Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,14,444,LAL,Los Angeles Lakers,Andrew Bynum,1987-10-27,18.0,NBA,C,46.0,0.0,338.0,3.5,8.7,0.4,0.0,0.0,,3.5,8.7,0.4,0.9,2.9,0.3,3.6,4.9,8.5,1.0,0.4,2.3,1.8,6.0,7.9
2007,14,444,LAL,Los Angeles Lakers,Andrew Bynum,1987-10-27,19.0,NBA,C,82.0,53.0,1793.0,5.0,8.9,0.56,0.0,0.1,0.0,5.0,8.8,0.56,2.9,4.3,0.67,2.8,6.9,9.7,1.9,0.2,2.6,2.3,5.0,12.8
2008,14,444,LAL,Los Angeles Lakers,Andrew Bynum,1987-10-27,20.0,NBA,C,35.0,25.0,1008.0,6.8,10.6,0.64,0.0,0.0,,6.8,10.6,0.64,2.9,4.2,0.7,3.7,9.0,12.7,2.2,0.4,2.6,1.9,3.5,16.4
2009,14,444,LAL,Los Angeles Lakers,Andrew Bynum,1987-10-27,21.0,NBA,C,50.0,50.0,1446.0,7.0,12.5,0.56,0.0,0.0,,7.0,12.5,0.56,3.8,5.4,0.71,3.4,6.5,9.9,1.8,0.4,2.2,2.1,3.9,17.8
2010,14,444,LAL,Los Angeles Lakers,Andrew Bynum,1987-10-27,22.0,NBA,C,65.0,65.0,1977.0,7.1,12.5,0.57,0.0,0.0,0.0,7.1,12.5,0.57,3.5,4.8,0.74,3.2,6.6,9.9,1.2,0.6,1.7,2.1,3.5,17.8
2011,14,444,LAL,Los Angeles Lakers,Andrew Bynum,1987-10-27,23.0,NBA,C,54.0,47.0,1500.0,5.7,9.9,0.57,0.0,0.0,,5.7,9.9,0.57,3.3,5.0,0.66,4.1,8.1,12.2,1.8,0.5,2.5,1.8,3.4,14.7
2012,14,444,LAL,Los Angeles Lakers,Andrew Bynum,1987-10-27,24.0,NBA,C,60.0,60.0,2112.0,7.6,13.6,0.56,0.0,0.1,0.2,7.6,13.5,0.56,4.0,5.8,0.69,3.3,8.8,12.1,1.4,0.5,2.0,2.6,1.8,19.1
2014,31,444,TOT,Total After Trade,Andrew Bynum,1987-10-27,26.0,NBA,C,26.0,19.0,516.0,6.6,15.7,0.42,0.0,0.0,,6.6,15.7,0.42,2.6,3.4,0.76,3.7,6.4,10.1,2.0,0.4,2.0,2.4,2.2,15.7
2014,6,444,CLE,Cleveland Cavaliers,Andrew Bynum,1987-10-27,26.0,NBA,C,24.0,19.0,480.0,6.4,15.2,0.42,0.0,0.0,,6.4,15.2,0.42,2.4,3.2,0.76,3.5,5.9,9.5,2.0,0.5,2.1,2.3,2.1,15.1
2014,12,444,IND,Indiana Pacers,Andrew Bynum,1987-10-27,26.0,NBA,C,2.0,0.0,36.0,9.0,22.0,0.41,0.0,0.0,,9.0,22.0,0.41,5.0,7.0,0.71,6.0,13.0,19.0,2.0,0.0,1.0,4.0,3.0,23.0
