PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Chris Mills,26,80,80,38.3,5.7,12.1,0.46799999999999997,1.0,2.6,0.376,4.7,9.5,0.493,0.508,2.7,3.3,0.8290000000000001,1.4,4.1,5.5,2.4,0.9,0.7,1.5,3.0,15.1
Bobby Phills,26,72,69,35.1,5.4,11.5,0.467,1.3,2.9,0.441,4.1,8.5,0.47600000000000003,0.524,2.6,3.3,0.775,0.9,2.8,3.6,3.8,1.4,0.4,1.8,2.7,14.6
Terrell Brandon,25,75,75,34.3,6.8,14.6,0.465,1.2,3.1,0.387,5.6,11.5,0.48700000000000004,0.507,4.5,5.1,0.887,0.6,2.7,3.3,6.5,1.8,0.4,1.9,1.9,19.3
Danny Ferry,29,82,79,32.7,5.1,11.2,0.45899999999999996,1.7,4.4,0.39399999999999996,3.4,6.8,0.502,0.537,1.3,1.6,0.769,0.9,2.9,3.8,2.3,0.7,0.5,1.5,2.8,13.3
Michael Cage,34,82,80,32.1,2.7,4.8,0.556,0.0,0.0,0.0,2.7,4.8,0.557,0.556,0.6,1.1,0.5429999999999999,3.5,5.4,8.9,0.6,1.1,1.0,0.7,2.6,6.0
Dan Majerle,30,82,15,28.9,3.7,9.1,0.405,1.8,5.0,0.353,1.9,4.1,0.47,0.503,1.5,2.1,0.71,0.9,2.9,3.7,2.6,1.0,0.4,1.1,1.6,10.6
Tyrone Hill,27,44,2,21.1,3.0,5.8,0.512,0.0,0.0,,3.0,5.8,0.512,0.512,1.8,3.1,0.6,2.1,3.4,5.5,0.8,0.7,0.5,1.5,3.3,7.8
Bob Sura,22,79,3,14.6,1.9,4.6,0.41100000000000003,0.3,1.0,0.34600000000000003,1.5,3.6,0.429,0.449,1.3,1.8,0.7020000000000001,0.4,1.3,1.7,2.9,0.7,0.3,1.5,1.6,5.3
John Amaechi,25,28,3,12.8,1.0,2.5,0.414,0.0,0.0,,1.0,2.5,0.414,0.414,0.7,1.2,0.5760000000000001,0.5,1.4,1.9,0.3,0.2,0.4,1.2,1.8,2.8
John Crotty,26,58,4,10.6,0.9,2.0,0.447,0.1,0.5,0.29600000000000004,0.7,1.5,0.494,0.48200000000000004,1.1,1.2,0.861,0.3,0.6,0.9,1.8,0.4,0.1,0.9,1.0,3.0
Antonio Lang,23,41,0,9.0,1.0,1.9,0.532,0.0,0.0,0.0,1.0,1.8,0.547,0.532,0.8,1.1,0.723,0.4,0.9,1.3,0.3,0.3,0.3,0.6,1.5,2.8
Joe Courtney,26,23,0,8.7,0.7,1.5,0.429,0.0,0.0,,0.7,1.5,0.429,0.429,0.3,0.8,0.444,1.0,1.1,2.1,0.4,0.2,0.3,0.7,1.5,1.7
Harold Miner,24,19,0,7.2,1.2,2.7,0.442,0.1,0.5,0.2,1.1,2.2,0.5,0.462,0.7,0.7,1.0,0.2,0.4,0.6,0.4,0.0,0.0,0.7,1.2,3.2
Donny Marshall,23,34,0,6.1,0.7,2.0,0.353,0.2,0.9,0.233,0.5,1.1,0.447,0.40399999999999997,0.6,1.0,0.629,0.3,0.5,0.8,0.2,0.2,0.1,0.2,0.8,2.3
Darryl Johnson,30,11,0,2.5,0.5,1.1,0.41700000000000004,0.0,0.1,0.0,0.5,1.0,0.455,0.41700000000000004,0.2,0.2,1.0,0.2,0.0,0.2,0.1,0.0,0.0,0.1,0.3,1.1
