Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1988,30.0,278,WSB,Washington Bullets,23.0,NBA,PG,79.0,1628.0,12.7,0.43,0.04,0.17,2.4,7.0,4.7,33.5,3.8,0.1,18.0,14.2,0.2,2.1,2.3,0.07,-1.0,1.9,0.9,1.2
1989,,278,CHH,None,24.0,NBA,PG,79.0,1755.0,15.3,0.46,0.03,0.21,3.2,7.4,5.2,46.2,3.0,0.2,21.4,13.6,1.6,1.0,2.6,0.07,0.8,0.3,1.1,1.4
1990,,278,CHH,None,25.0,NBA,PG,81.0,2743.0,16.9,0.53,0.04,0.2,1.9,7.0,4.3,44.6,3.0,0.1,16.8,13.5,4.6,2.1,6.7,0.12,1.5,0.7,2.2,2.9
1991,,278,CHH,None,26.0,NBA,PG,81.0,2299.0,15.4,0.5,0.02,0.21,2.8,8.1,5.4,40.2,2.9,0.1,17.4,12.8,3.1,1.7,4.8,0.1,0.7,0.5,1.2,1.8
1992,,278,CHH,None,27.0,NBA,PG,82.0,2790.0,14.0,0.5,0.04,0.18,2.2,6.9,4.5,33.4,2.9,0.1,17.7,12.8,3.0,1.8,4.8,0.08,-0.1,0.3,0.2,1.6
1993,,278,CHH,None,28.0,NBA,PG,81.0,2833.0,14.5,0.5,0.04,0.23,2.0,8.9,5.6,32.5,2.7,0.1,16.1,13.9,3.6,2.3,5.9,0.1,0.1,0.6,0.8,2.0
1994,,278,CHH,None,29.0,NBA,PG,77.0,2746.0,16.2,0.51,0.02,0.21,3.2,9.2,6.3,39.2,2.4,0.0,17.3,15.4,4.8,1.7,6.4,0.11,1.4,-0.4,1.0,2.1
1995,,278,CHH,None,30.0,NBA,PG,78.0,2629.0,16.9,0.53,0.04,0.25,2.4,8.9,5.8,40.3,2.1,0.0,14.0,16.6,5.8,2.8,8.6,0.16,1.2,0.3,1.5,2.3
1996,,278,CHH,None,31.0,NBA,PG,6.0,77.0,10.6,0.42,0.06,0.12,9.3,1.6,5.5,35.1,1.4,0.0,26.2,13.4,0.0,0.0,0.0,0.02,0.1,-3.0,-2.9,0.0
1997,,278,CHH,None,32.0,NBA,PG,65.0,1880.0,15.7,0.55,0.32,0.14,1.7,7.2,4.5,38.6,2.4,0.1,18.6,14.5,3.9,1.1,5.0,0.13,1.9,-0.4,1.5,1.6
1998,31.0,278,TOT,Total After Trade,33.0,NBA,PG,61.0,1570.0,12.4,0.49,0.05,0.21,2.0,7.1,4.5,33.6,2.2,0.1,22.9,12.7,0.7,1.0,1.7,0.05,-1.5,0.2,-1.4,0.3
1998,,278,CHH,None,33.0,NBA,PG,2.0,16.0,20.6,0.51,0.0,0.4,0.0,7.5,3.8,40.0,6.7,0.0,14.5,19.9,0.0,0.0,0.1,0.19,0.6,5.4,6.0,0.0
1998,10.0,278,GSW,Golden State Warriors,33.0,NBA,PG,59.0,1554.0,12.3,0.49,0.05,0.21,2.0,7.1,4.5,33.5,2.2,0.1,23.1,12.7,0.7,1.0,1.7,0.05,-1.5,0.1,-1.4,0.2
1999,10.0,278,GSW,Golden State Warriors,34.0,NBA,PG,36.0,714.0,15.3,0.54,0.04,0.23,2.3,8.7,5.5,30.9,3.3,0.1,21.7,13.5,0.9,0.8,1.7,0.12,-0.7,2.2,1.5,0.6
2001,28.0,278,TOR,Toronto Raptors,36.0,NBA,PG,3.0,34.0,-0.5,0.0,0.5,0.0,0.0,10.2,5.0,19.3,3.1,0.0,66.7,7.9,-0.1,0.0,-0.1,-0.13,-8.9,1.7,-7.2,0.0
