SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2017,28,TOR,Kyle Lowry,30,60,60,37.4,7.1,15.3,0.46,3.2,7.8,0.41,3.9,7.5,0.52,0.57,5.0,6.1,0.82,0.8,4.0,4.8,7.0,1.5,0.3,2.9,2.8,22.4
2017,28,TOR,DeMar DeRozan,27,74,74,35.4,9.7,20.9,0.47,0.4,1.7,0.27,9.3,19.2,0.48,0.48,7.4,8.7,0.84,0.9,4.3,5.2,3.9,1.1,0.2,2.4,1.8,27.3
2017,28,TOR,Serge Ibaka,27,23,23,31.0,5.6,12.1,0.46,1.8,4.5,0.4,3.8,7.7,0.49,0.53,1.3,1.5,0.88,1.3,5.5,6.8,0.7,0.3,1.4,1.7,3.3,14.2
2017,28,TOR,DeMarre Carroll,30,72,72,26.1,3.1,7.6,0.4,1.5,4.4,0.34,1.5,3.2,0.48,0.5,1.2,1.6,0.76,0.9,2.9,3.8,1.0,1.1,0.4,0.8,2.0,8.9
2017,28,TOR,Jonas ValanAiAnas,24,80,80,25.8,4.9,8.8,0.56,0.0,0.0,0.5,4.9,8.8,0.56,0.56,2.2,2.7,0.81,2.8,6.7,9.5,0.7,0.5,0.8,1.3,2.7,12.0
2017,28,TOR,P.J. Tucker,31,24,4,25.4,2.2,5.3,0.41,1.0,2.5,0.4,1.2,2.8,0.41,0.5,0.5,0.7,0.69,1.0,4.4,5.4,1.1,1.3,0.2,0.6,2.2,5.8
2017,28,TOR,Cory Joseph,25,80,22,25.0,3.7,8.3,0.45,0.6,1.7,0.36,3.1,6.6,0.48,0.49,1.2,1.5,0.77,0.6,2.3,2.9,3.3,0.8,0.2,1.4,1.8,9.3
2017,28,TOR,Patrick Patterson,27,65,8,24.6,2.4,5.9,0.4,1.4,3.9,0.37,0.9,2.0,0.46,0.52,0.7,0.9,0.72,1.0,3.6,4.5,1.2,0.6,0.4,0.6,1.8,6.8
2017,28,TOR,Terrence Ross,25,54,0,22.4,3.9,8.9,0.44,1.8,4.7,0.38,2.1,4.1,0.52,0.54,0.8,0.9,0.82,0.3,2.3,2.6,0.8,1.0,0.4,0.6,1.5,10.4
2017,28,TOR,Lucas Nogueira,24,57,6,19.1,1.8,2.7,0.66,0.1,0.2,0.25,1.8,2.5,0.69,0.67,0.8,1.2,0.66,1.4,2.8,4.3,0.7,0.9,1.6,0.8,2.4,4.4
2017,28,TOR,Norman Powell,23,76,18,18.0,3.0,6.7,0.45,0.7,2.3,0.32,2.3,4.4,0.51,0.5,1.7,2.1,0.79,0.3,1.9,2.2,1.1,0.7,0.2,0.9,1.7,8.4
2017,28,TOR,Delon Wright,24,27,0,16.5,1.8,4.3,0.42,0.4,1.1,0.33,1.4,3.2,0.45,0.47,1.6,2.0,0.76,0.6,1.2,1.8,2.1,1.0,0.4,0.9,1.1,5.6
2017,28,TOR,Pascal Siakam,22,55,38,15.6,1.9,3.7,0.5,0.0,0.1,0.14,1.9,3.6,0.52,0.5,0.4,0.6,0.69,1.2,2.2,3.4,0.3,0.5,0.8,0.6,2.0,4.2
2017,28,TOR,Jakob Poeltl,21,54,4,11.6,1.2,2.1,0.58,0.0,0.0,,1.2,2.1,0.58,0.58,0.6,1.1,0.54,1.4,1.6,3.1,0.2,0.3,0.4,0.5,2.1,3.1
2017,28,TOR,Jared Sullinger,24,11,1,10.7,1.4,4.3,0.32,0.3,1.6,0.17,1.1,2.6,0.41,0.35,0.4,0.7,0.5,0.9,1.5,2.5,0.3,0.4,0.1,0.4,1.5,3.4
2017,28,TOR,Fred VanVleet,22,37,0,7.9,1.1,3.0,0.35,0.3,0.8,0.38,0.8,2.2,0.34,0.4,0.5,0.6,0.82,0.1,1.0,1.1,0.9,0.4,0.1,0.4,1.0,2.9
2017,28,TOR,Bruno Caboclo,21,9,0,4.4,0.7,1.8,0.38,0.2,0.7,0.33,0.4,1.1,0.4,0.44,0.0,0.0,,0.6,0.6,1.1,0.4,0.2,0.1,0.2,0.4,1.6
