SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2017,30,WAS,John Wall,26,78,78,36.4,8.3,18.4,0.45,1.1,3.5,0.33,7.2,14.9,0.48,0.48,5.4,6.8,0.8,0.8,3.4,4.2,10.7,2.0,0.6,4.1,1.9,23.1
2017,30,WAS,Bradley Beal,23,77,77,34.9,8.3,17.2,0.48,2.9,7.2,0.4,5.4,10.0,0.54,0.57,3.7,4.4,0.82,0.7,2.4,3.1,3.5,1.1,0.3,2.0,2.2,23.1
2017,30,WAS,Otto Porter,23,80,80,32.6,5.2,10.0,0.52,1.9,4.3,0.43,3.3,5.8,0.58,0.61,1.2,1.5,0.83,1.5,5.0,6.4,1.5,1.5,0.5,0.6,2.4,13.4
2017,30,WAS,Markieff Morris,27,76,76,31.2,5.3,11.7,0.46,0.9,2.6,0.36,4.4,9.1,0.48,0.5,2.4,2.8,0.84,1.4,5.1,6.5,1.7,1.1,0.6,1.7,3.3,14.0
2017,30,WAS,Marcin Gortat,32,82,82,31.2,4.8,8.2,0.58,0.0,0.0,0.0,4.8,8.2,0.58,0.58,1.3,1.9,0.65,2.9,7.5,10.4,1.5,0.5,0.7,1.5,2.6,10.8
2017,30,WAS,Bojan BogdanoviA,27,26,0,23.1,4.1,9.0,0.46,1.7,4.4,0.39,2.4,4.6,0.52,0.55,2.7,2.9,0.93,0.5,2.5,3.1,0.8,0.4,0.2,1.5,1.8,12.7
2017,30,WAS,Kelly Oubre,21,79,5,20.3,2.4,5.6,0.42,0.7,2.4,0.29,1.7,3.2,0.52,0.48,0.9,1.3,0.76,0.8,2.5,3.3,0.6,0.7,0.2,0.6,2.5,6.3
2017,30,WAS,Ian Mahinmi,30,31,0,17.9,2.1,3.6,0.59,0.0,0.0,,2.1,3.6,0.59,0.59,1.4,2.4,0.57,1.5,3.3,4.8,0.6,1.1,0.8,1.1,2.9,5.6
2017,30,WAS,Marcus Thornton,29,33,1,17.4,2.5,6.4,0.4,0.8,2.4,0.35,1.7,3.9,0.43,0.47,0.7,0.8,0.85,0.7,1.6,2.3,1.2,0.6,0.1,0.8,1.5,6.6
2017,30,WAS,Brandon Jennings,27,23,2,16.3,1.3,4.6,0.27,0.5,2.3,0.21,0.8,2.3,0.33,0.32,0.5,0.7,0.71,0.3,1.6,1.9,4.7,0.7,0.0,1.0,1.4,3.5
2017,30,WAS,Jason Smith,30,74,3,14.4,2.4,4.4,0.53,0.5,1.1,0.47,1.9,3.4,0.55,0.58,0.5,0.7,0.69,0.9,2.6,3.5,0.5,0.3,0.7,0.8,2.3,5.7
2017,30,WAS,TomAA SatoranskA,25,57,3,12.6,1.1,2.6,0.42,0.2,0.6,0.24,0.9,1.9,0.47,0.45,0.4,0.6,0.7,0.4,1.0,1.5,1.6,0.5,0.1,0.7,1.1,2.7
2017,30,WAS,Trey Burke,24,57,0,12.3,2.0,4.5,0.46,0.5,1.2,0.44,1.5,3.2,0.46,0.52,0.4,0.5,0.76,0.1,0.7,0.8,1.8,0.2,0.1,0.8,0.9,5.0
2017,30,WAS,Sheldon Mac,24,30,3,9.6,1.0,2.5,0.4,0.2,1.0,0.23,0.8,1.5,0.51,0.45,0.8,0.9,0.85,0.1,1.0,1.1,0.5,0.3,0.1,0.2,0.6,3.0
2017,30,WAS,Andrew Nicholson,27,28,0,8.3,1.1,2.8,0.39,0.1,0.6,0.19,1.0,2.2,0.44,0.41,0.3,0.4,0.58,0.4,0.8,1.2,0.3,0.4,0.2,0.4,1.3,2.5
2017,30,WAS,Chris McCullough,21,2,0,4.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,1.0,0.5,0.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5
2017,30,WAS,Daniel Ochefu,23,19,0,3.9,0.6,1.4,0.44,0.0,0.0,,0.6,1.4,0.44,0.44,0.0,0.1,0.0,0.3,0.9,1.2,0.2,0.1,0.0,0.2,0.9,1.3
2017,30,WAS,Danuel House,23,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
