SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2017,3,BRK,Brook Lopez,28,75,75,29.6,7.4,15.6,0.47,1.8,5.2,0.35,5.6,10.5,0.54,0.53,3.9,4.9,0.81,1.6,3.8,5.4,2.3,0.5,1.7,2.5,2.6,20.5
2017,3,BRK,Bojan BogdanoviA,27,55,54,26.9,4.9,11.1,0.44,1.8,5.0,0.36,3.1,6.1,0.51,0.52,2.7,3.0,0.87,0.4,3.2,3.6,1.6,0.4,0.1,1.7,1.8,14.2
2017,3,BRK,Sean Kilpatrick,27,70,24,25.1,4.4,10.5,0.42,1.5,4.4,0.34,2.9,6.1,0.47,0.49,2.9,3.5,0.84,0.3,3.7,4.0,2.2,0.6,0.1,1.9,1.7,13.1
2017,3,BRK,Trevor Booker,29,71,43,24.7,4.3,8.3,0.52,0.4,1.1,0.32,3.9,7.2,0.55,0.54,1.0,1.5,0.67,2.0,6.0,8.0,1.9,1.1,0.4,1.8,2.1,10.0
2017,3,BRK,Jeremy Lin,28,36,33,24.5,4.9,11.1,0.44,1.6,4.3,0.37,3.3,6.8,0.48,0.51,3.2,3.9,0.82,0.3,3.4,3.8,5.1,1.2,0.4,2.4,2.2,14.5
2017,3,BRK,Spencer Dinwiddie,23,59,18,22.6,2.3,5.1,0.44,0.6,1.7,0.38,1.6,3.4,0.48,0.51,2.1,2.7,0.79,0.5,2.3,2.8,3.1,0.7,0.4,1.1,2.0,7.3
2017,3,BRK,Rondae Hollis-Jefferson,22,78,50,22.6,3.0,6.9,0.43,0.2,0.9,0.22,2.8,6.1,0.46,0.45,2.4,3.2,0.75,1.2,4.6,5.8,2.0,1.1,0.6,1.5,2.3,8.7
2017,3,BRK,Isaiah Whitehead,21,73,26,22.5,2.8,7.0,0.4,0.6,2.0,0.3,2.2,4.9,0.45,0.44,1.2,1.5,0.8,0.4,2.1,2.5,2.6,0.6,0.5,1.9,2.4,7.4
2017,3,BRK,Joe Harris,25,52,11,21.9,3.0,7.0,0.42,1.6,4.3,0.38,1.3,2.7,0.49,0.54,0.7,0.9,0.71,0.3,2.5,2.8,1.0,0.6,0.2,1.1,2.3,8.2
2017,3,BRK,Caris LeVert,22,57,26,21.7,3.0,6.7,0.45,1.0,3.2,0.32,2.0,3.4,0.57,0.53,1.2,1.6,0.72,0.4,2.9,3.3,1.9,0.9,0.1,1.0,1.6,8.2
2017,3,BRK,Randy Foye,33,69,40,18.6,1.7,4.7,0.36,1.0,2.9,0.33,0.7,1.8,0.42,0.47,0.8,0.9,0.86,0.1,2.1,2.2,2.0,0.5,0.1,1.2,1.4,5.2
2017,3,BRK,Justin Hamilton,26,64,7,18.4,2.7,5.9,0.46,0.9,2.8,0.31,1.9,3.1,0.6,0.53,0.6,0.8,0.75,1.1,3.0,4.1,0.9,0.5,0.7,0.7,1.4,6.9
2017,3,BRK,Quincy Acy,26,32,1,15.9,2.0,4.8,0.42,1.1,2.6,0.43,0.9,2.2,0.41,0.54,1.3,1.8,0.75,0.6,2.8,3.3,0.6,0.4,0.5,0.6,1.8,6.5
2017,3,BRK,Archie Goodwin,22,12,0,15.3,2.8,5.1,0.56,0.3,1.1,0.31,2.5,4.0,0.62,0.59,1.9,2.7,0.72,0.6,1.8,2.3,1.9,0.3,0.3,1.2,0.6,7.9
2017,3,BRK,Yogi Ferrell,23,10,0,15.1,1.8,4.9,0.37,0.8,2.7,0.3,1.0,2.2,0.46,0.45,1.0,1.6,0.62,0.4,0.8,1.2,1.7,0.2,0.2,1.4,1.1,5.4
2017,3,BRK,K.J. McDaniels,23,20,0,14.7,2.3,5.1,0.46,0.6,2.0,0.28,1.8,3.1,0.56,0.51,1.2,1.4,0.82,0.5,2.2,2.6,0.5,0.6,0.5,1.0,1.3,6.3
2017,3,BRK,Greivis VAsquez,30,3,0,13.0,0.7,2.7,0.25,0.3,1.0,0.33,0.3,1.7,0.2,0.31,0.7,1.0,0.67,0.0,0.7,0.7,1.7,0.3,0.3,0.3,2.0,2.3
2017,3,BRK,Luis Scola,36,36,1,12.8,2.0,4.2,0.47,0.5,1.4,0.34,1.5,2.8,0.54,0.53,0.7,1.0,0.68,1.4,2.4,3.9,1.0,0.4,0.1,0.9,1.8,5.1
2017,3,BRK,Anthony Bennett,23,23,1,11.5,1.7,4.0,0.41,0.6,2.1,0.27,1.1,1.9,0.57,0.48,1.1,1.6,0.72,1.1,2.3,3.4,0.5,0.2,0.1,0.5,0.8,5.0
2017,3,BRK,Andrew Nicholson,27,10,0,11.1,1.3,3.4,0.38,0.2,1.1,0.18,1.1,2.3,0.48,0.41,0.2,0.2,1.0,0.4,2.3,2.7,0.3,0.5,0.0,0.6,1.8,3.0
2017,3,BRK,Chris McCullough,21,14,0,5.1,1.1,2.2,0.52,0.1,0.4,0.17,1.1,1.8,0.6,0.53,0.1,0.2,0.67,0.6,0.6,1.2,0.1,0.1,0.1,0.1,0.5,2.5
