Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009,17,MIL,Milwaukee Bucks,Richard Jefferson,28.0,82,82.0,2939,537,1222,0.44,116,292,0.4,421,930,0.45,0.49,417,518,0.8,57,317,374,199,66,14,165,252,1607
2009,17,MIL,Milwaukee Bucks,Ramon Sessions,22.0,79,39.0,2173,345,775,0.44,6,34,0.18,339,741,0.46,0.45,281,354,0.79,64,205,269,452,83,7,152,158,977
2009,17,MIL,Milwaukee Bucks,Luc Mbah a Moute,22.0,82,52.0,2114,227,491,0.46,0,4,0.0,227,487,0.47,0.46,140,192,0.73,189,298,487,87,87,45,100,204,594
2009,17,MIL,Milwaukee Bucks,Charlie Villanueva,24.0,78,47.0,2095,487,1089,0.45,89,258,0.34,398,831,0.48,0.49,201,240,0.84,154,366,520,137,50,56,138,254,1264
2009,17,MIL,Milwaukee Bucks,Luke Ridnour,27.0,72,50.0,2033,250,621,0.4,55,157,0.35,195,464,0.42,0.45,133,153,0.87,33,185,218,365,92,16,128,200,688
2009,17,MIL,Milwaukee Bucks,Charlie Bell,29.0,70,23.0,1783,217,524,0.41,87,240,0.36,130,284,0.46,0.5,66,80,0.82,32,102,134,151,50,7,76,138,587
2009,17,MIL,Milwaukee Bucks,Michael Redd,29.0,33,32.0,1203,249,547,0.46,70,191,0.37,179,356,0.5,0.52,131,161,0.81,24,83,107,88,35,2,53,45,699
2009,17,MIL,Milwaukee Bucks,Andrew Bogut,24.0,36,33.0,1124,183,317,0.58,0,0,,183,317,0.58,0.58,56,98,0.57,117,252,369,72,23,37,86,130,422
2009,17,MIL,Milwaukee Bucks,Francisco Elson,32.0,59,23.0,977,83,169,0.49,1,4,0.25,82,165,0.5,0.49,33,39,0.85,100,129,229,32,36,36,48,144,200
2009,17,MIL,Milwaukee Bucks,Dan Gadzuric,30.0,67,26.0,941,117,244,0.48,0,2,0.0,117,242,0.48,0.48,37,68,0.54,95,160,255,39,32,43,41,162,271
2009,17,MIL,Milwaukee Bucks,Joe Alexander,22.0,59,0.0,716,102,245,0.42,16,46,0.35,86,199,0.43,0.45,58,83,0.7,44,71,115,42,15,29,52,107,278
2009,17,MIL,Milwaukee Bucks,Malik Allen,30.0,49,3.0,579,73,170,0.43,0,1,0.0,73,169,0.43,0.43,10,21,0.48,35,68,103,35,7,12,20,89,156
2009,17,MIL,Milwaukee Bucks,Keith Bogans,28.0,29,0.0,485,56,149,0.38,32,92,0.35,24,57,0.42,0.48,31,33,0.94,16,75,91,33,20,2,22,44,175
2009,17,MIL,Milwaukee Bucks,Tyronn Lue,31.0,30,0.0,392,54,119,0.45,21,45,0.47,33,74,0.45,0.54,12,16,0.75,6,29,35,46,6,0,21,41,141
2009,17,MIL,Milwaukee Bucks,Damon Jones,32.0,18,0.0,108,11,34,0.32,11,28,0.39,0,6,0.0,0.48,0,0,,0,6,6,7,3,0,6,4,33
2009,17,MIL,Milwaukee Bucks,Austin Croshere,33.0,11,0.0,77,12,30,0.4,5,11,0.46,7,19,0.37,0.48,7,11,0.64,7,17,24,6,1,1,4,4,36
2009,17,MIL,Milwaukee Bucks,Eddie Gill,30.0,6,0.0,43,6,9,0.67,2,3,0.67,4,6,0.67,0.78,0,0,,0,4,4,11,3,1,5,10,14
2009,17,MIL,Milwaukee Bucks,Team Totals,,82,,19780,3009,6755,0.44,511,1408,0.36,2498,5347,0.47,0.48,1613,2067,0.78,973,2367,3340,1802,609,308,1154,1986,8142
