Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995,20,3024,NYK,New York Knicks,Charlie Ward,"October 12, 1970",24.0,NBA,PG,10.0,0.0,4.4,0.4,1.9,0.21,0.1,1.0,0.1,0.3,0.9,0.33,0.24,0.7,1.0,0.7,0.1,0.5,0.6,0.4,0.2,0.0,0.8,0.7,1.6
1996,20,3024,NYK,New York Knicks,Charlie Ward,"October 12, 1970",25.0,NBA,PG,62.0,1.0,12.7,1.4,3.5,0.4,0.5,1.6,0.33,0.9,1.9,0.45,0.48,0.6,0.9,0.68,0.5,1.2,1.6,2.1,0.9,0.1,1.3,1.6,3.9
1997,20,3024,NYK,New York Knicks,Charlie Ward,"October 12, 1970",26.0,NBA,PG,79.0,21.0,22.3,1.7,4.3,0.4,0.6,1.9,0.31,1.1,2.3,0.46,0.47,1.2,1.6,0.76,0.6,2.2,2.8,4.1,1.1,0.2,1.9,2.4,5.2
1998,20,3024,NYK,New York Knicks,Charlie Ward,"October 12, 1970",27.0,NBA,PG,82.0,82.0,28.3,2.9,6.3,0.46,1.0,2.6,0.38,1.9,3.7,0.51,0.53,1.1,1.4,0.8,0.4,3.0,3.3,5.7,1.8,0.5,2.1,2.4,7.8
1999,20,3024,NYK,New York Knicks,Charlie Ward,"October 12, 1970",28.0,NBA,PG,50.0,50.0,31.1,2.7,6.7,0.4,1.1,3.0,0.36,1.6,3.7,0.44,0.48,1.1,1.6,0.7,0.5,3.0,3.4,5.4,2.1,0.2,2.6,2.1,7.6
2000,20,3024,NYK,New York Knicks,Charlie Ward,"October 12, 1970",29.0,NBA,PG,72.0,69.0,27.6,2.6,6.2,0.42,1.4,3.7,0.39,1.2,2.5,0.48,0.54,0.7,0.8,0.83,0.3,2.9,3.2,4.2,1.3,0.2,1.4,2.4,7.3
2001,20,3024,NYK,New York Knicks,Charlie Ward,"October 12, 1970",30.0,NBA,PG,61.0,33.0,24.5,2.5,6.1,0.42,1.1,2.9,0.38,1.4,3.2,0.44,0.5,0.9,1.1,0.8,0.5,2.1,2.6,4.5,1.1,0.2,1.8,2.2,7.1
2002,20,3024,NYK,New York Knicks,Charlie Ward,"October 12, 1970",31.0,NBA,PG,63.0,0.0,16.8,1.8,4.8,0.37,0.8,2.6,0.32,1.0,2.2,0.43,0.46,0.7,0.9,0.81,0.2,1.8,2.0,3.2,1.1,0.2,1.2,1.6,5.2
2003,20,3024,NYK,New York Knicks,Charlie Ward,"October 12, 1970",32.0,NBA,PG,66.0,6.0,22.2,2.5,6.3,0.4,1.5,4.0,0.38,1.0,2.2,0.44,0.52,0.6,0.8,0.77,0.4,2.3,2.7,4.6,1.2,0.2,1.4,2.2,7.2
2004,31,3024,TOT,Total After Trade,Charlie Ward,"October 12, 1970",33.0,NBA,PG,71.0,10.0,17.6,2.3,5.5,0.41,1.2,2.9,0.41,1.1,2.6,0.41,0.52,0.3,0.4,0.74,0.2,1.9,2.0,3.0,0.9,0.2,1.4,1.5,6.0
2004,20,3024,NYK,New York Knicks,Charlie Ward,"October 12, 1970",33.0,NBA,PG,35.0,10.0,23.6,3.3,7.4,0.44,1.7,3.9,0.43,1.6,3.5,0.46,0.56,0.5,0.6,0.76,0.3,2.5,2.7,4.9,1.3,0.2,2.0,2.1,8.7
2004,27,3024,SAS,San Antonio Spurs,Charlie Ward,"October 12, 1970",33.0,NBA,PG,36.0,0.0,11.8,1.3,3.6,0.35,0.7,1.9,0.37,0.6,1.7,0.32,0.44,0.1,0.2,0.67,0.1,1.3,1.3,1.3,0.5,0.1,0.8,0.9,3.3
2005,11,3024,HOU,Houston Rockets,Charlie Ward,"October 12, 1970",34.0,NBA,PG,14.0,13.0,25.7,1.7,5.5,0.31,1.1,3.6,0.31,0.6,1.9,0.31,0.42,0.8,0.9,0.85,0.4,2.4,2.8,3.1,1.1,0.0,1.3,1.6,5.4
