Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1980,24.0,UTA,NBA,SF,68.0,,2674.0,13.4,23.3,0.576,0.0,0.0,0.0,13.4,23.3,0.577,8.1,9.7,0.842,3.4,6.1,9.5,3.5,1.8,0.3,4.3,3.9,35.0,,119.0,110.0
1981,25.0,UTA,NBA,SF,80.0,,3417.0,13.1,23.4,0.559,0.0,0.1,0.286,13.0,23.3,0.56,9.1,11.3,0.806,2.8,4.6,7.3,4.6,1.6,0.3,4.1,3.5,35.3,,118.0,111.0
1982,26.0,UTA,NBA,SF,81.0,81.0,3222.0,13.0,22.8,0.57,0.0,0.0,0.333,13.0,22.7,0.57,9.3,11.7,0.792,3.3,4.1,7.4,4.6,1.4,0.2,4.3,3.6,35.2,,121.0,114.0
1983,27.0,UTA,NBA,SF,22.0,22.0,887.0,11.7,20.3,0.58,0.0,0.0,,11.7,20.3,0.58,10.6,12.5,0.847,2.9,4.1,7.1,5.3,1.0,0.0,4.1,3.1,34.1,,124.0,109.0
1984,28.0,UTA,NBA,SF,79.0,79.0,2984.0,12.3,22.0,0.558,0.0,0.1,0.25,12.3,22.0,0.559,12.5,14.5,0.859,2.7,4.1,6.9,4.8,0.9,0.1,4.0,3.1,37.1,,126.0,112.0
1985,29.0,UTA,NBA,SF,55.0,46.0,1971.0,11.9,22.3,0.531,0.0,0.0,,11.9,22.3,0.531,10.1,12.6,0.804,3.4,4.1,7.5,4.3,1.3,0.2,4.0,3.1,33.9,,117.0,107.0
1986,30.0,UTA,NBA,SF,76.0,75.0,2744.0,13.9,24.6,0.563,0.0,0.2,0.091,13.8,24.4,0.567,10.7,13.5,0.791,3.0,3.7,6.7,4.5,1.1,0.1,3.9,3.5,38.4,,121.0,109.0
1987,31.0,DET,NBA,SF,81.0,81.0,2736.0,10.4,19.5,0.534,0.0,0.1,0.167,10.4,19.4,0.536,9.4,11.5,0.812,1.8,4.0,5.8,2.8,1.1,0.1,3.1,3.4,30.2,,121.0,109.0
1988,32.0,DET,NBA,SF,69.0,50.0,2144.0,10.1,19.6,0.514,0.0,0.0,0.0,10.1,19.6,0.516,11.2,13.0,0.86,1.9,3.3,5.2,3.9,0.9,0.2,3.1,3.3,31.4,,124.0,109.0
1989,33.0,TOT,NBA,SF,73.0,67.0,2422.0,9.7,19.8,0.493,0.0,0.0,0.0,9.7,19.7,0.493,9.5,11.8,0.81,2.4,4.1,6.6,3.5,0.9,0.3,3.4,3.9,29.0,,115.0,110.0
1989,33.0,DET,NBA,SF,42.0,42.0,1341.0,9.7,18.6,0.521,0.0,0.0,,9.7,18.6,0.521,9.6,11.4,0.839,2.0,4.2,6.1,3.5,0.9,0.2,3.0,3.7,28.9,,122.0,108.0
1989,33.0,DAL,NBA,SF,31.0,25.0,1081.0,9.8,21.3,0.462,0.0,0.0,0.0,9.8,21.2,0.463,9.5,12.2,0.776,3.0,4.1,7.1,3.6,0.9,0.3,3.8,4.0,29.1,,108.0,112.0
1990,34.0,DAL,NBA,SF,45.0,45.0,1300.0,9.0,18.9,0.477,0.0,0.1,0.0,9.0,18.8,0.479,7.8,9.9,0.787,3.0,3.7,6.7,3.1,0.8,0.3,2.9,3.9,25.9,,113.0,112.0
1991,35.0,MIL,NBA,SF,10.0,0.0,126.0,7.5,19.8,0.38,0.4,1.2,0.333,7.1,18.6,0.383,7.1,10.3,0.692,3.2,2.0,5.2,3.6,2.0,0.0,2.4,3.2,22.6,,103.0,111.0
