SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1987,13,LAC,0,Benoit Benjamin,C,7-0,250,1964-11-22,US,1,Creighton
1987,13,LAC,44,Michael Cage,PF,6-9,224,1962-01-28,US,2,San Diego State
1987,13,LAC,25,Earl Cureton,C,6-9,210,1957-09-03,US,6,"Robert Morris University (PA), Detroit Mercy"
1987,13,LAC,20,Quintin Dailey,SG,6-3,180,1961-01-22,US,4,San Francisco
1987,13,LAC,2,Larry Drew,PG,6-1,170,1958-04-02,US,6,Missouri
1987,13,LAC,54,Kenny Fields,SF,6-5,220,1962-02-09,US,2,UCLA
1987,13,LAC,4,Lancaster Gordon,SG,6-3,185,1962-06-24,US,2,Louisville
1987,13,LAC,15,Geoff Huston,PG,6-2,175,1957-11-08,US,7,Texas Tech
1987,13,LAC,8,Marques Johnson,SF,6-7,218,1956-02-08,US,9,UCLA
1987,13,LAC,31,Steffond Johnson,PF,6-8,240,1962-11-04,US,R,"LSU, San Diego State"
1987,13,LAC,41,Tim Kempton,PF,6-10,245,1964-01-25,US,R,Notre Dame
1987,13,LAC,19,Cedric Maxwell,SF,6-8,205,1955-11-21,US,9,UNC Charlotte
1987,13,LAC,40,Kurt Nimphius,PF,6-10,218,1958-03-13,US,5,Arizona State
1987,13,LAC,12,Dwayne Polee,SG,6-5,180,1963-03-02,US,R,"UNLV, Pepperdine"
1987,13,LAC,1,Darnell Valentine,PG,6-1,183,1959-02-03,US,5,Kansas
1987,13,LAC,22,Rory White,SF,6-8,210,1959-08-16,US,4,University of South Alabama
1987,13,LAC,42,Mike Woodson,SG,6-5,195,1958-03-24,US,6,Indiana
