SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1987,17,MIL,24,Dudley Bradley,SG,6-6,195,1957-03-19,US,6,UNC
1987,17,MIL,45,Randy Breuer,C,7-3,230,1960-10-11,US,3,Minnesota
1987,17,MIL,2,Junior Bridgeman,SF,6-5,210,1953-09-17,US,11,Louisville
1987,17,MIL,12,Don Collins,SF,6-6,190,1958-11-28,US,5,Washington State
1987,17,MIL,34,Terry Cummings,PF,6-9,220,1961-03-15,US,4,DePaul
1987,17,MIL,50,Chris Engler,C,6-11,245,1959-03-01,US,3,"Minnesota, Wyoming"
1987,17,MIL,54,Kenny Fields,SF,6-5,220,1962-02-09,US,2,UCLA
1987,17,MIL,10,Mike Glenn,SG,6-2,175,1955-09-10,US,9,Southern Illinois
1987,17,MIL,31,Cedric Henderson,PF,6-8,210,1965-10-03,US,R,Georgia
1987,17,MIL,40,Jerome Henderson,PF,6-11,230,1959-10-05,US,1,New Mexico
1987,17,MIL,15,Craig Hodges,PG,6-2,190,1960-06-27,US,4,Cal State Long Beach
1987,17,MIL,10,John Lucas,PG,6-3,175,1953-10-31,US,10,Maryland
1987,17,MIL,41,Hank McDowell,PF,6-9,215,1959-11-13,US,5,Memphis
1987,17,MIL,44,Paul Mokeski,C,7-0,250,1957-01-03,US,7,Kansas
1987,17,MIL,4,Sidney Moncrief,SG,6-3,180,1957-09-21,US,7,Arkansas
1987,17,MIL,22,Ricky Pierce,SG,6-4,205,1959-08-19,US,4,Rice University
1987,17,MIL,25,Paul Pressey,SF,6-5,185,1958-12-24,US,4,Tulsa
1987,17,MIL,35,Jerry Reynolds,SF,6-8,200,1962-12-23,US,1,LSU
1987,17,MIL,43,Jack Sikma,C,6-11,230,1955-11-14,US,9,Illinois Wesleyan University
1987,17,MIL,5,Scott Skiles,PG,6-1,180,1964-03-05,US,R,Michigan State
1987,17,MIL,11,Keith Smith,SG,6-3,180,1964-03-09,US,R,Loyola Marymount
1987,17,MIL,40,Marvin Webster,C,7-1,225,1952-04-13,US,9,Morgan State University
