SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1987,27,SAS,6,Walter Berry,SF,6-8,215,1964-05-14,US,R,St. John's
1987,27,SAS,43,Frank Brickowski,C,6-9,240,1959-08-14,US,2,Penn State
1987,27,SAS,40,Mike Brittain,C,7-0,235,1963-06-21,US,1,South Carolina
1987,27,SAS,23,Tyrone Corbin,SF,6-6,210,1962-12-31,US,1,DePaul
1987,27,SAS,24,Johnny Dawkins,PG,6-2,165,1963-09-28,US,R,Duke
1987,27,SAS,54,Kevin Duckworth,C,7-0,275,1964-04-01,US,R,Eastern Illinois University
1987,27,SAS,53,Artis Gilmore,C,7-2,240,1949-09-21,US,15,"Gardner-Webb University, Jacksonville University"
1987,27,SAS,10,Dave Greenwood,PF,6-9,222,1957-05-27,US,7,UCLA
1987,27,SAS,11,Anthony Jones,SF,6-6,195,1962-09-13,US,R,"Georgetown, UNLV"
1987,27,SAS,42,Larry Krystkowiak,PF,6-9,220,1964-09-23,US,R,Montana
1987,27,SAS,7,Forrest McKenzie,SF,6-7,200,1963-02-16,US,R,Loyola Marymount
1987,27,SAS,34,Mike Mitchell,SF,6-7,215,1956-01-01,US,8,Auburn
1987,27,SAS,0,Johnny Moore,PG,6-1,175,1958-03-03,US,6,Texas
1987,27,SAS,32,Ed Nealy,PF,6-7,238,1960-02-19,US,3,Kansas State
1987,27,SAS,21,Alvin Robertson,SG,6-3,185,1962-07-22,US,2,Arkansas
1987,27,SAS,20,Jon Sundvold,PG,6-2,170,1961-07-02,US,3,Missouri
1987,27,SAS,43,Mychal Thompson,PF,6-10,226,1955-01-30,BS,7,Minnesota
