Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2003,25,70,POR,Portland Trail Blazers,1,Derek Anderson,PG,6-5,194,1974-07-18,US,5,"Ohio State, Kentucky"
2003,25,306,POR,Portland Trail Blazers,44,Ruben Boumtje-Boumtje,C,7-0,257,1978-05-20,CM,1,Georgetown
2003,25,663,POR,Portland Trail Blazers,10,Antonio Daniels,SG,6-4,195,1975-03-19,US,5,Bowling Green
2003,25,684,POR,Portland Trail Blazers,34,Dale Davis,C,6-11,230,1969-03-25,US,11,Clemson
2003,25,794,POR,Portland Trail Blazers,14,Chris Dudley,C,6-11,235,1965-02-22,US,15,Yale
2003,25,1943,POR,Portland Trail Blazers,5,Jeff McInnis,PG,6-4,190,1974-10-22,US,5,UNC
2003,25,2264,POR,Portland Trail Blazers,21,Ruben Patterson,SF,6-5,224,1975-07-31,US,4,Cincinnati
2003,25,2319,POR,Portland Trail Blazers,33,Scottie Pippen,SF,6-8,210,1965-09-25,US,15,University of Central Arkansas
2003,25,2402,POR,Portland Trail Blazers,50,Zach Randolph,PF,6-9,250,1981-07-16,US,1,Michigan State
2003,25,2544,POR,Portland Trail Blazers,11,Arvydas Sabonis,C,7-3,279,1964-12-19,LT,6,
2003,25,2675,POR,Portland Trail Blazers,7,Charles Smith,SG,6-4,194,1975-08-22,US,3,New Mexico
2003,25,2775,POR,Portland Trail Blazers,3,Damon Stoudamire,PG,5-10,171,1973-09-03,US,7,Arizona
2003,25,3019,POR,Portland Trail Blazers,30,Rasheed Wallace,PF,6-10,225,1974-09-17,US,7,UNC
2003,25,3070,POR,Portland Trail Blazers,6,Bonzi Wells,SG,6-5,210,1976-09-28,US,4,Ball State University
2003,25,3235,POR,Portland Trail Blazers,24,Qyntel Woods,PF,6-8,221,1981-02-16,US,R,Northeast Mississippi Community College
