Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2003,30,385,WAS,Washington Wizards,5,Kwame Brown,C,6-11,270,1982-03-10,US,1,
2003,30,469,WAS,Washington Wizards,35,Brian Cardinal,PF,6-8,245,1977-05-02,US,2,Purdue
2003,30,756,WAS,Washington Wizards,3,Juan Dixon,PG,6-3,164,1978-10-09,US,R,Maryland
2003,30,1054,WAS,Washington Wizards,15,Anthony Goldwire,PG,6-1,182,1971-09-06,US,4,Houston
2003,30,1243,WAS,Washington Wizards,0,Brendan Haywood,C,7-0,268,1979-11-27,US,1,UNC
2003,30,1358,WAS,Washington Wizards,20,Larry Hughes,PG,6-5,184,1979-01-23,US,4,Saint Louis
2003,30,1449,WAS,Washington Wizards,1,Jared Jeffries,SF,6-11,230,1981-11-25,US,R,Indiana
2003,30,1570,WAS,Washington Wizards,23,Michael Jordan,SF,6-6,198,1963-02-17,US,14,UNC
2003,30,1679,WAS,Washington Wizards,44,Christian Laettner,PF,6-11,235,1969-08-17,US,10,Duke
2003,30,1791,WAS,Washington Wizards,10,Tyronn Lue,PG,6-0,175,1977-05-03,US,4,Nebraska
2003,30,2186,WAS,Washington Wizards,34,Charles Oakley,C,6-8,225,1963-12-18,US,17,Virginia Union University
2003,30,2539,WAS,Washington Wizards,2,Bryon Russell,SF,6-7,225,1970-12-31,US,9,Cal State Long Beach
2003,30,2640,WAS,Washington Wizards,21,Bobby Simmons,SG,6-7,210,1980-06-02,US,1,DePaul
2003,30,2740,WAS,Washington Wizards,42,Jerry Stackhouse,SG,6-6,218,1974-11-05,US,7,UNC
2003,30,2851,WAS,Washington Wizards,36,Etan Thomas,PF,6-9,256,1978-04-01,US,1,Syracuse
2003,30,3096,WAS,Washington Wizards,55,Jahidi White,C,6-9,290,1976-02-19,US,4,Georgetown
