Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,5,514,CHI,Charlotte Bobcats,22.0,NBA,C,6.0,0.0,172.0,4.0,8.4,0.48,0.0,0.0,,4.0,8.4,0.48,6.7,9.6,0.7,6.1,6.1,12.1,1.7,0.2,2.7,1.7,5.7,14.7
2006,5,514,CHI,Charlotte Bobcats,23.0,NBA,C,6.0,0.0,104.0,1.4,2.1,0.67,0.0,0.0,,1.4,2.1,0.67,1.0,3.5,0.3,2.8,6.6,9.3,1.0,0.7,0.7,2.1,10.0,3.8
2008,19,514,NOH,New Orleans Hornets,25.0,NBA,C,12.0,12.0,412.0,3.8,5.9,0.63,0.0,0.0,,3.8,5.9,0.63,0.9,1.4,0.62,3.9,6.8,10.7,0.4,0.4,1.7,0.9,3.8,8.4
2009,19,514,NOH,New Orleans Hornets,26.0,NBA,C,4.0,4.0,94.0,2.3,4.6,0.5,0.0,0.0,,2.3,4.6,0.5,1.1,2.3,0.5,3.1,5.0,8.0,0.8,0.8,0.4,3.1,6.5,5.7
2010,4,514,CHA,Charlotte Bobcats,27.0,NBA,C,4.0,0.0,60.0,3.6,6.6,0.55,0.0,0.0,,3.6,6.6,0.55,1.2,1.8,0.67,1.8,4.2,6.0,1.2,1.2,1.8,2.4,9.6,8.4
2011,7,514,DAL,Dallas Mavericks,28.0,NBA,C,21.0,21.0,680.0,3.0,5.2,0.58,0.0,0.0,,3.0,5.2,0.58,2.8,4.1,0.68,4.2,6.0,10.2,0.4,0.7,1.0,0.7,4.1,8.8
2012,20,514,NYK,New York Knicks,29.0,NBA,C,5.0,5.0,167.0,2.4,5.4,0.44,0.0,0.0,,2.4,5.4,0.44,1.9,3.2,0.6,3.9,5.8,9.7,0.9,1.5,1.5,3.2,3.9,6.7
2013,20,514,NYK,New York Knicks,30.0,NBA,C,12.0,12.0,350.0,2.9,5.3,0.54,0.0,0.0,,2.9,5.3,0.54,1.2,1.6,0.75,4.1,4.9,9.1,0.4,0.8,1.4,1.1,4.9,7.0
2015,7,514,DAL,Dallas Mavericks,32.0,NBA,C,5.0,5.0,160.0,4.3,6.5,0.66,0.0,0.0,,4.3,6.5,0.66,2.9,5.9,0.5,6.1,6.1,12.2,0.2,0.7,1.4,1.1,3.6,11.5
2020,11,514,HOU,Houston Rockets,37.0,NBA,C,1.0,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,
