Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2019,8,29,DEN,Denver Nuggets,25.0,NBA,SG,7,0,22,6.7,22.3,0.3,0.0,8.9,0.0,6.7,13.4,0.5,2.2,4.5,0.5,2.2,6.7,8.9,13.4,4.5,0.0,4.5,8.9,15.6,,84,104
