Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,3,NJN,New Jersey Nets,Vince Carter,29,11,11,450,9.0,19.5,0.46,1.1,4.6,0.24,7.9,14.9,0.53,6.9,8.6,0.8,1.3,4.9,6.2,4.6,1.6,0.5,2.1,2.7,26.1
2006,3,NJN,New Jersey Nets,Jason Kidd,32,11,11,450,3.9,10.6,0.37,1.2,4.0,0.3,2.7,6.6,0.42,1.5,1.8,0.83,1.8,5.0,6.7,8.5,1.4,0.2,1.9,2.5,10.6
2006,3,NJN,New Jersey Nets,Richard Jefferson,25,11,11,437,7.4,13.6,0.55,1.0,2.4,0.41,6.4,11.2,0.57,4.3,5.2,0.82,0.6,3.1,3.7,3.7,0.8,0.3,2.5,2.6,20.1
2006,3,NJN,New Jersey Nets,Nenad Krstic,22,11,11,366,6.4,12.7,0.5,0.0,0.0,,6.4,12.7,0.5,3.1,4.4,0.71,2.5,4.9,7.4,0.8,0.5,1.0,2.2,4.5,15.9
2006,3,NJN,New Jersey Nets,Jason Collins,27,11,11,302,1.1,3.0,0.36,0.0,0.0,,1.1,3.0,0.36,1.5,2.6,0.59,2.4,4.2,6.6,0.4,0.6,0.2,1.1,6.6,3.7
2006,3,NJN,New Jersey Nets,Clifford Robinson,39,8,0,198,2.4,7.1,0.33,1.1,3.5,0.32,1.3,3.6,0.35,0.7,0.9,0.8,0.4,4.4,4.7,0.9,1.6,0.5,1.8,5.1,6.5
2006,3,NJN,New Jersey Nets,Lamond Murray,32,11,0,197,3.8,9.9,0.39,2.2,6.2,0.35,1.6,3.7,0.45,1.6,2.0,0.82,1.6,5.3,6.9,0.4,0.5,0.0,0.5,4.6,11.5
2006,3,NJN,New Jersey Nets,Jacque Vaughn,30,11,0,159,2.7,7.5,0.36,0.0,0.2,0.0,2.7,7.2,0.38,0.9,1.6,0.57,0.7,1.8,2.5,2.7,0.5,0.0,0.9,5.2,6.3
2006,3,NJN,New Jersey Nets,John Thomas,30,8,0,56,1.9,3.9,0.5,0.0,0.0,,1.9,3.9,0.5,0.6,1.3,0.5,2.6,3.9,6.4,1.3,1.9,0.6,3.2,9.6,4.5
2006,3,NJN,New Jersey Nets,Antoine Wright,21,5,0,10,3.6,14.4,0.25,0.0,0.0,,3.6,14.4,0.25,7.2,10.8,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4
2006,3,NJN,New Jersey Nets,Scott Padgett,29,3,0,9,4.0,8.0,0.5,0.0,4.0,0.0,4.0,4.0,1.0,4.0,8.0,0.5,8.0,4.0,12.0,0.0,4.0,0.0,0.0,12.0,12.0
2006,3,NJN,New Jersey Nets,Zoran Planinic,23,3,0,6,0.0,6.0,0.0,0.0,0.0,,0.0,6.0,0.0,0.0,12.0,0.0,0.0,6.0,6.0,12.0,6.0,0.0,6.0,6.0,0.0
2006,3,NJN,New Jersey Nets,Bostjan Nachbar,25,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
