SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2005,10,GSW,15,Andris Biedrins,C,6-11,240,1986-04-02,LV,R,
2005,10,GSW,11,Zarko Cabarkapa,PF,6-11,235,1981-05-21,RS,1,
2005,10,GSW,40,Calbert Cheaney,SG,6-7,209,1971-07-17,US,11,Indiana
2005,10,GSW,10,Speedy Claxton,PG,5-11,166,1978-05-08,US,3,Hofstra
2005,10,GSW,5,Baron Davis,PG,6-3,209,1979-04-13,US,5,UCLA
2005,10,GSW,32,Dale Davis,C,6-11,230,1969-03-25,US,13,Clemson
2005,10,GSW,34,Mike Dunleavy,SF,6-9,230,1980-09-15,US,2,Duke
2005,10,GSW,4,Derek Fisher,PG,6-1,200,1974-08-09,US,8,Little Rock
2005,10,GSW,6,Luis Flores,PG,6-2,200,1981-04-11,DO,R,"Rutgers University, Manhattan College"
2005,10,GSW,31,Adonal Foyle,C,6-10,250,1975-03-09,VC,7,Colgate
2005,10,GSW,1,Troy Murphy,PF,6-11,245,1980-05-02,US,3,Notre Dame
2005,10,GSW,21,Eduardo Najera,PF,6-8,240,1976-07-11,MX,4,Oklahoma
2005,10,GSW,2,Mickael Pietrus,SF,6-6,215,1982-02-07,GP,1,
2005,10,GSW,23,Jason Richardson,SG,6-6,220,1981-01-20,US,3,Michigan State
2005,10,GSW,3,Clifford Robinson,C,6-10,225,1966-12-16,US,15,UConn
2005,10,GSW,5,Ansu Sesay,SF,6-9,225,1976-07-29,US,3,Ole Miss
2005,10,GSW,20,Nikoloz Tskitishvili,PF,7-0,225,1983-04-14,GE,2,
2005,10,GSW,3,Rodney White,SF,6-9,238,1980-06-28,US,3,UNC Charlotte
