SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2005,21,SEA,34,Ray Allen,SG,6-5,205,1975-07-20,US,8,UConn
2005,21,SEA,24,Mateen Cleaves,PG,6-2,205,1977-09-07,US,4,Michigan State
2005,21,SEA,4,Nick Collison,C,6-10,255,1980-10-26,US,R,Kansas
2005,21,SEA,33,Antonio Daniels,PG,6-4,195,1975-03-19,US,7,Bowling Green
2005,21,SEA,30,Reggie Evans,PF,6-8,245,1980-05-18,US,2,Iowa
2005,21,SEA,21,Danny Fortson,C,6-7,260,1976-03-27,US,7,Cincinnati
2005,21,SEA,13,Jerome James,C,7-0,300,1975-11-17,US,4,Florida A&M
2005,21,SEA,11,Ibo Kutluay,SG,6-6,200,1974-07-01,TR,R,
2005,21,SEA,7,Rashard Lewis,SF,6-10,215,1979-08-08,US,6,
2005,21,SEA,22,Ronald Murray,SG,6-4,190,1979-07-29,US,2,"Meridian Community College, Shaw"
2005,21,SEA,9,Vitaly Potapenko,C,6-10,280,1975-03-21,UA,8,Wright State University
2005,21,SEA,77,Vladimir Radmanovic,PF,6-10,227,1980-11-19,BA,3,
2005,21,SEA,8,Luke Ridnour,PG,6-2,175,1981-02-13,US,1,Oregon
2005,21,SEA,31,Robert Swift,C,7-0,245,1985-12-03,US,R,
2005,21,SEA,12,Damien Wilkins,SF,6-6,225,1980-01-11,US,R,"NC State, Georgia"
