SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2005,20,NYK,49,Shandon Anderson,SG,6-6,208,1973-12-31,US,8,Georgia
2005,20,NYK,21,Trevor Ariza,SF,6-8,215,1985-06-30,US,R,UCLA
2005,20,NYK,42,Vin Baker,PF,6-11,232,1971-11-23,US,11,University of Hartford
2005,20,NYK,2,Jamison Brewer,PG,6-4,184,1980-11-19,US,3,Auburn
2005,20,NYK,45,Jackie Butler,C,6-10,250,1985-03-10,US,R,
2005,20,NYK,11,Jamal Crawford,SG,6-5,185,1980-03-20,US,4,Michigan
2005,20,NYK,1,Anfernee Hardaway,SF,6-7,195,1971-07-18,US,11,Memphis
2005,20,NYK,20,Allan Houston,SG,6-6,200,1971-04-20,US,11,Tennessee
2005,20,NYK,8,Jermaine Jackson,SG,6-4,204,1976-06-07,US,3,Detroit Mercy
2005,20,NYK,3,Stephon Marbury,PG,6-2,180,1977-02-20,US,8,Georgia Tech
2005,20,NYK,13,Nazr Mohammed,C,6-10,221,1977-09-05,US,6,Kentucky
2005,20,NYK,25,Moochie Norris,PG,6-1,175,1973-07-27,US,7,"Auburn, University of West Florida"
2005,20,NYK,13,Malik Rose,PF,6-7,250,1974-11-23,US,8,Drexel
2005,20,NYK,14,Bruno Sundov,C,7-2,220,1980-02-10,HR,6,
2005,20,NYK,50,Mike Sweetney,C,6-8,275,1982-10-25,US,1,Georgetown
2005,20,NYK,2,Maurice Taylor,C,6-9,260,1976-10-30,US,6,"Michigan, LSU"
2005,20,NYK,40,Kurt Thomas,PF,6-9,230,1972-10-04,US,9,TCU
2005,20,NYK,5,Tim Thomas,SF,6-10,230,1977-02-26,US,7,Villanova
2005,20,NYK,31,Jerome Williams,SF,6-9,206,1973-05-10,US,8,Georgetown
