SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
1992,25,POR,Terry Porter,28,21,21,870,8.6,16.6,0.52,2.2,4.6,0.47,6.4,12.1,0.53,6.9,8.4,0.83,1.5,4.2,5.7,8.2,1.3,0.2,2.7,2.9,26.3,,132,113
1992,25,POR,Clyde Drexler,29,21,21,847,11.9,25.5,0.47,1.1,4.9,0.24,10.7,20.6,0.52,8.3,10.3,0.81,3.6,5.7,9.3,8.8,1.9,1.2,3.5,4.6,33.2,,120,110
1992,25,POR,Buck Williams,31,21,21,758,4.4,8.7,0.51,0.0,0.0,,4.4,8.7,0.51,4.6,6.1,0.76,4.1,7.9,12.0,1.5,1.8,1.1,3.0,4.9,13.5,,110,109
1992,25,POR,Jerome Kersey,29,21,21,756,8.8,17.3,0.51,0.0,0.2,0.0,8.8,17.1,0.52,5.3,7.7,0.69,4.0,6.9,10.9,5.0,2.8,1.3,3.6,5.7,22.9,,112,107
1992,25,POR,Kevin Duckworth,27,21,21,647,8.4,17.0,0.5,0.0,0.0,,8.4,17.0,0.5,2.7,4.2,0.66,3.1,6.0,9.2,3.2,0.9,0.9,3.5,6.0,19.6,,102,112
1992,25,POR,Clifford Robinson,25,21,0,522,8.9,19.2,0.46,0.1,0.6,0.17,8.8,18.6,0.47,4.3,7.5,0.57,2.4,6.1,8.6,4.2,2.1,2.0,2.7,8.2,22.1,,104,108
1992,25,POR,Danny Ainge,32,21,0,449,9.2,19.1,0.48,2.4,5.9,0.4,6.8,13.2,0.51,4.4,5.3,0.83,0.9,3.6,4.5,5.5,1.7,0.1,2.8,6.6,25.1,,118,113
1992,25,POR,Mark Bryant,26,12,0,116,4.4,12.7,0.34,0.0,0.0,,4.4,12.7,0.34,1.3,1.8,0.75,4.8,7.9,12.7,0.4,1.3,0.0,3.9,9.6,10.1,,77,111
1992,25,POR,Ennis Whatley,29,15,0,96,3.2,10.6,0.3,0.0,0.5,0.0,3.2,10.1,0.32,2.1,2.1,1.0,0.0,5.3,5.3,6.9,3.7,0.0,2.1,5.8,8.5,,90,108
1992,25,POR,Robert Pack,22,14,0,52,3.9,17.6,0.22,0.0,0.0,,3.9,17.6,0.22,2.9,3.9,0.75,2.0,3.9,5.9,6.8,4.9,1.0,2.9,9.8,10.7,,76,105
1992,25,POR,Wayne Cooper,35,3,0,27,3.8,7.5,0.5,0.0,0.0,,3.8,7.5,0.5,0.0,0.0,,1.9,13.2,15.1,0.0,0.0,5.6,1.9,7.5,7.5,,90,105
1992,25,POR,Alaa Abdelnaby,23,8,0,25,10.2,20.3,0.5,0.0,0.0,,10.2,20.3,0.5,4.1,8.1,0.5,0.0,8.1,8.1,4.1,0.0,0.0,4.1,8.1,24.4,,95,113
