PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Jeff Hornacek,28,8,8,343,8.7,18.0,0.484,1.1,2.4,0.47100000000000003,7.6,15.6,0.486,4.4,4.8,0.912,1.7,5.5,7.2,5.9,2.0,0.3,2.7,3.2,22.9,,117,114
Kevin Johnson,25,8,8,335,8.9,18.4,0.484,0.4,0.9,0.5,8.5,17.6,0.484,8.9,10.4,0.861,1.2,3.6,4.7,13.4,1.7,0.3,3.6,3.5,27.2,,125,116
Dan Majerle,26,7,0,266,8.7,20.1,0.43200000000000005,1.6,6.0,0.273,7.1,14.1,0.5,4.5,4.7,0.9620000000000001,2.4,5.6,8.0,3.6,1.8,0.0,1.6,2.0,23.6,,116,115
Tom Chambers,32,7,0,194,9.7,21.1,0.45899999999999996,1.0,1.7,0.5710000000000001,8.7,19.4,0.449,6.7,8.0,0.8440000000000001,2.0,5.7,7.7,4.7,0.5,1.2,3.7,6.2,27.1,,109,116
Andrew Lang,25,8,8,192,3.8,10.0,0.375,0.0,0.0,,3.8,10.0,0.375,3.8,4.8,0.789,3.8,4.3,8.0,0.5,0.8,3.8,2.0,8.3,11.3,,100,114
Cedric Ceballos,22,8,8,188,11.3,20.5,0.55,0.0,0.0,,11.3,20.5,0.55,5.1,7.7,0.667,5.1,7.9,13.1,3.1,1.5,1.5,2.8,3.6,27.7,,117,112
Tim Perry,26,8,8,185,9.9,16.4,0.603,0.0,0.0,,9.9,16.4,0.603,6.0,8.3,0.7190000000000001,3.1,7.0,10.2,2.9,0.8,1.6,3.6,6.3,25.8,,117,114
Steve Burtt,29,8,0,104,7.4,17.6,0.42100000000000004,0.0,0.9,0.0,7.4,16.7,0.444,8.3,9.7,0.857,1.4,4.2,5.6,6.5,2.3,0.0,3.7,8.3,23.2,,108,114
Mark West,31,8,0,96,7.0,9.5,0.737,0.0,0.0,,7.0,9.5,0.737,2.0,4.0,0.5,4.0,4.5,8.5,1.0,1.0,2.0,1.0,10.5,16.1,,139,115
Ed Nealy,31,8,0,67,5.0,13.0,0.389,3.6,9.4,0.385,1.4,3.6,0.4,2.9,2.9,1.0,2.9,10.1,13.0,2.9,2.2,0.0,0.0,8.6,16.5,,140,111
