Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2922,181.0,4.0,2638.0,5.95,16.45,0.36,0.12,1.39,0.09,5.82,15.06,0.39,1.81,2.26,0.8,1.74,3.75,5.48,7.62,3.16,0.08,7.29,3.89,13.84,74.5,107.5
