Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1353,Nate Huffman,1975-04-02,7,0,76,9,25,0.36,0,0,0,9,25,0.36,0.36,5,8,0.62,9,14,23,5,1,3,3,13,23,0
