Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1990,1,1835,ATL,Atlanta Hawks,Roy Marble,"December 13, 1966",23.0,NBA,SG,24.0,162.0,5.5,0.36,0.03,0.5,10.4,6.6,8.5,8.9,2.2,0.4,16.5,21.9,-0.4,0.1,-0.3,-0.09,-5.0,-2.4,-7.4,-0.2
1994,8,1835,DEN,Denver Nuggets,Roy Marble,"December 13, 1966",27.0,NBA,SF,5.0,32.0,-3.5,0.15,0.0,0.25,10.8,16.8,13.9,4.2,0.0,3.9,18.4,21.7,-0.2,0.0,-0.2,-0.28,-10.4,-5.3,-15.7,-0.1
