Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
2673,Charles Daniel Smith,1965-07-16,637.0,453.0,18094.0,3237.0,6878.0,0.47,20.0,108.0,0.19,3217.0,6770.0,0.48,0.47,2222.0,2881.0,0.77,1325.0,2283.0,3608.0,863.0,512.0,869.0,1142.0,2169.0,8716.0,0
