Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019,6,2604,CLE,Cleveland Cavaliers,Collin Sexton,"January 4, 1999",20.0,NBA,PG,82,72,2605,7.2,16.7,0.43,1.6,4.1,0.4,5.5,12.6,0.44,3.0,3.5,0.84,0.8,2.5,3.3,3.4,0.6,0.1,2.6,2.6,18.9
2020,6,2604,CLE,Cleveland Cavaliers,Collin Sexton,"January 4, 1999",21.0,NBA,PG,65,65,2143,8.6,18.2,0.47,1.6,4.3,0.38,7.0,14.0,0.5,3.8,4.5,0.85,1.0,2.4,3.4,3.2,1.1,0.1,2.7,2.4,22.7
2021,6,2604,CLE,Cleveland Cavaliers,Collin Sexton,"January 4, 1999",22.0,NBA,SG,29,29,1042,8.6,17.9,0.48,1.6,4.0,0.39,7.0,13.9,0.51,4.5,5.6,0.8,0.7,1.9,2.6,4.1,1.1,0.1,2.7,2.9,23.4
