Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1986,23,2763,PHI,Philadelphia 76Ers,22.0,NBA,PF,31.0,350.0,10.6,0.49,0.01,0.18,8.6,9.6,9.1,6.9,1.9,1.8,12.9,16.9,,0.1,0.4,0.5,0.07,,-2.8,0.0,-2.9,-0.1
1990,26,2763,SAC,Sacramento Kings,26.0,NBA,PF,11.0,34.0,-8.2,0.2,0.0,0.22,6.7,9.9,8.3,0.0,0.0,0.0,23.3,16.3,,-0.2,0.0,-0.2,-0.24,,-12.8,-4.1,-16.9,-0.1
