Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2004,22,2285,ORL,Orlando Magic,Desmond Penigar,1981-07-16,22.0,NBA,PF,10,89,12.9,0.54,0.0,0.14,7.5,23.4,15.3,5.9,1.2,1.6,16.8,18.2,0.0,0.0,0.1,0.05,-3.7,-1.2,-4.8,-0.1
