Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
2007,7,163,DAL,Dallas Mavericks,J.J. Barea,1984-06-26,22.0,NBA,PG,33.0,1.0,191.0,28.0,78.0,0.36,6.0,21.0,0.29,22.0,57.0,0.39,0.4,16.0,24.0,0.67,7.0,18.0,25.0,24.0,1.0,1.0,14.0,19.0,78.0,0.0
2008,7,163,DAL,Dallas Mavericks,J.J. Barea,1984-06-26,23.0,NBA,PG,44.0,9.0,460.0,71.0,170.0,0.42,21.0,54.0,0.39,50.0,116.0,0.43,0.48,28.0,35.0,0.8,4.0,43.0,47.0,58.0,14.0,1.0,35.0,48.0,191.0,0.0
2009,7,163,DAL,Dallas Mavericks,J.J. Barea,1984-06-26,24.0,NBA,SG,79.0,15.0,1600.0,246.0,557.0,0.44,55.0,154.0,0.36,191.0,403.0,0.47,0.49,70.0,93.0,0.75,36.0,141.0,177.0,269.0,37.0,5.0,105.0,121.0,617.0,0.0
2010,7,163,DAL,Dallas Mavericks,J.J. Barea,1984-06-26,25.0,NBA,PG,78.0,18.0,1546.0,232.0,527.0,0.44,56.0,157.0,0.36,176.0,370.0,0.48,0.49,76.0,90.0,0.84,17.0,129.0,146.0,258.0,35.0,6.0,102.0,119.0,596.0,0.0
2011,7,163,DAL,Dallas Mavericks,J.J. Barea,1984-06-26,26.0,NBA,PG,81.0,2.0,1669.0,285.0,649.0,0.44,66.0,189.0,0.35,219.0,460.0,0.48,0.49,133.0,157.0,0.85,29.0,130.0,159.0,317.0,30.0,1.0,136.0,136.0,769.0,0.0
2012,18,163,MIN,Minnesota Timberwolves,J.J. Barea,1984-06-26,27.0,NBA,PG,41.0,11.0,1032.0,167.0,418.0,0.4,53.0,143.0,0.37,114.0,275.0,0.42,0.46,76.0,98.0,0.78,14.0,100.0,114.0,232.0,21.0,0.0,103.0,61.0,463.0,1.0
2013,18,163,MIN,Minnesota Timberwolves,J.J. Barea,1984-06-26,28.0,NBA,PG,74.0,2.0,1713.0,316.0,758.0,0.42,97.0,280.0,0.35,219.0,478.0,0.46,0.48,105.0,134.0,0.78,34.0,173.0,207.0,294.0,32.0,0.0,145.0,131.0,834.0,0.0
2014,18,163,MIN,Minnesota Timberwolves,J.J. Barea,1984-06-26,29.0,NBA,PG,79.0,1.0,1471.0,254.0,656.0,0.39,73.0,231.0,0.32,181.0,425.0,0.43,0.44,79.0,100.0,0.79,16.0,138.0,154.0,303.0,26.0,0.0,125.0,129.0,660.0,0.0
2015,7,163,DAL,Dallas Mavericks,J.J. Barea,1984-06-26,30.0,NBA,PG,77.0,10.0,1362.0,225.0,536.0,0.42,54.0,167.0,0.32,171.0,369.0,0.46,0.47,76.0,94.0,0.81,23.0,111.0,134.0,263.0,33.0,1.0,70.0,104.0,580.0,0.0
2016,7,163,DAL,Dallas Mavericks,J.J. Barea,1984-06-26,31.0,NBA,PG,74.0,16.0,1667.0,317.0,711.0,0.45,100.0,260.0,0.38,217.0,451.0,0.48,0.52,74.0,96.0,0.77,26.0,126.0,152.0,302.0,26.0,2.0,113.0,110.0,808.0,0.0
2017,7,163,DAL,Dallas Mavericks,J.J. Barea,1984-06-26,32.0,NBA,PG,35.0,6.0,771.0,142.0,343.0,0.41,53.0,148.0,0.36,89.0,195.0,0.46,0.49,44.0,51.0,0.86,9.0,75.0,84.0,193.0,14.0,1.0,63.0,30.0,381.0,0.0
2018,7,163,DAL,Dallas Mavericks,J.J. Barea,1984-06-26,33.0,NBA,PG,69.0,10.0,1603.0,303.0,690.0,0.44,115.0,313.0,0.37,188.0,377.0,0.5,0.52,80.0,102.0,0.78,15.0,186.0,201.0,434.0,35.0,3.0,143.0,83.0,801.0,0.0
2019,7,163,DAL,Dallas Mavericks,J.J. Barea,1984-06-26,34.0,NBA,PG,38.0,0.0,752.0,161.0,385.0,0.42,38.0,128.0,0.3,123.0,257.0,0.48,0.47,55.0,78.0,0.7,13.0,82.0,95.0,211.0,22.0,1.0,72.0,50.0,415.0,0.0
2020,7,163,DAL,Dallas Mavericks,J.J. Barea,1984-06-26,35.0,NBA,PG,29.0,6.0,450.0,85.0,207.0,0.41,32.0,85.0,0.38,53.0,122.0,0.43,0.49,20.0,22.0,0.91,10.0,43.0,53.0,112.0,5.0,2.0,38.0,27.0,222.0,0.0
