NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
33,Greg Anderson,PF,6-10,230,1964-06-22,US,5,Houston
34,Pete Chilcutt,PF,6-10,230,1968-09-14,US,2,UNC
51,Ben Coleman,PF,6-9,235,1961-11-14,US,4,"Minnesota, Maryland"
4,Joe Dumars,SG,6-3,190,1963-05-24,US,8,McNeese State University
32,Sean Elliott,SF,6-8,205,1968-02-02,US,4,Arizona
20,Allan Houston,SG,6-6,200,1971-04-20,US,R,Tennessee
1,Lindsey Hunter,PG,6-2,170,1970-12-03,US,R,"Alcorn State, Jackson State University"
23,Charles Jones,C,6-9,215,1957-04-03,US,10,Albany State University
40,Bill Laimbeer,C,6-11,245,1957-05-19,US,13,Notre Dame
30,Marcus Liberty,SF,6-8,205,1968-10-27,US,3,Illinois
2,Mark Macon,SG,6-5,185,1969-04-14,US,2,Temple
6,Terry Mills,PF,6-10,230,1967-12-21,US,3,Michigan
23,Tracy Moore,SG,6-4,200,1965-12-28,US,2,Tulsa
41,Tod Murphy,PF,6-9,220,1963-12-24,US,4,"University of California, Irvine"
45,Dan O'Sullivan,C,6-10,250,1968-03-03,US,2,Fordham
0,Olden Polynice,C,6-11,220,1964-11-21,HT,6,Virginia
11,Isiah Thomas,PG,6-1,180,1961-04-30,US,12,Indiana
12,David Wood,PF,6-9,227,1964-11-30,US,3,Nevada
