SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1994,2,BOS,4,Alaa Abdelnaby,PF,6-10,240,1968-06-24,EG,3,Duke
1994,2,BOS,7,Dee Brown,SG,6-1,160,1968-11-29,US,3,Jacksonville University
1994,2,BOS,12,Chris Corchiani,PG,6-0,185,1968-03-28,US,2,NC State
1994,2,BOS,20,Sherman Douglas,PG,6-0,180,1966-09-15,US,4,Syracuse
1994,2,BOS,55,Acie Earl,C,6-10,240,1970-06-23,US,R,Iowa
1994,2,BOS,44,Rick Fox,SF,6-7,230,1969-07-24,CA,2,UNC
1994,2,BOS,34,Kevin Gamble,SF,6-5,210,1965-11-13,US,6,Iowa
1994,2,BOS,43,Tony Harris,SG,6-3,190,1967-05-13,US,1,"Lamar, New Orleans"
1994,2,BOS,30,Todd Lichti,SG,6-4,205,1967-01-08,US,4,Stanford
1994,2,BOS,31,Xavier McDaniel,SF,6-7,205,1963-06-04,US,8,Wichita State
1994,2,BOS,27,Jimmy Oliver,SG,6-5,205,1969-07-12,US,1,Purdue
1994,2,BOS,0,Robert Parish,C,7-1,230,1953-08-30,US,17,Centenary (LA)
1994,2,BOS,54,Ed Pinckney,PF,6-9,195,1963-03-27,US,8,Villanova
1994,2,BOS,40,Dino Radja,PF,6-11,225,1967-04-24,HR,R,
1994,2,BOS,50,Matt Wenstrom,C,7-1,250,1970-11-04,US,R,UNC
