Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993,18,1875,MIN,Minnesota Timberwolves,23.0,NBA,PF,43,3,520,6.4,11.7,0.55,0.0,0.1,0.0,6.4,11.6,0.55,3.1,4.8,0.64,4.6,6.8,11.4,0.8,0.8,1.2,2.6,5.2,16.0
1994,18,1875,MIN,Minnesota Timberwolves,24.0,NBA,PF,55,2,626,5.1,9.6,0.53,0.0,0.1,0.0,5.1,9.5,0.54,4.0,5.6,0.71,4.3,7.1,11.4,0.6,0.9,1.9,2.3,6.5,14.3
