Season,Team ID,Team ABV,Team,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2013,5,CHI,Charlotte Bobcats,Jimmy Butler,23,12,490,14.4,0.57,0.32,0.48,2.2,13.7,7.8,10.7,1.7,1.0,10.3,15.0,0.9,0.2,1.1,0.1,0.8,1.7,2.5,0.5
2013,5,CHI,Charlotte Bobcats,Carlos Boozer,31,12,431,16.7,0.52,0.01,0.27,9.7,23.5,16.4,8.1,1.3,0.2,13.4,23.8,0.4,0.2,0.6,0.06,0.3,-0.7,-0.4,0.2
2013,5,CHI,Charlotte Bobcats,Joakim Noah,27,12,409,16.7,0.47,0.0,0.33,15.1,19.5,17.2,11.7,1.3,5.3,15.0,18.5,0.3,0.3,0.6,0.07,-0.3,1.2,0.9,0.3
2013,5,CHI,Charlotte Bobcats,Nate Robinson,28,12,404,15.6,0.54,0.4,0.25,1.8,8.1,4.9,24.5,1.6,0.4,15.0,24.9,0.5,0.0,0.5,0.06,1.1,-0.7,0.4,0.2
2013,5,CHI,Charlotte Bobcats,Marco Belinelli,26,12,325,13.7,0.55,0.44,0.31,0.0,13.6,6.6,16.6,0.8,0.0,11.0,19.8,0.5,0.0,0.5,0.08,0.0,0.5,0.5,0.2
2013,5,CHI,Charlotte Bobcats,Luol Deng,27,5,224,8.3,0.39,0.21,0.12,2.7,18.6,10.4,14.9,1.2,1.1,12.0,21.2,-0.4,0.1,-0.3,-0.07,-3.3,-0.8,-4.1,-0.1
2013,5,CHI,Charlotte Bobcats,Taj Gibson,27,12,206,12.3,0.52,0.03,0.33,8.7,12.9,10.7,3.5,1.1,2.4,10.6,19.4,0.2,0.1,0.3,0.06,-3.4,-0.1,-3.5,-0.1
2013,5,CHI,Charlotte Bobcats,Kirk Hinrich,32,4,162,12.7,0.52,0.3,0.38,0.7,7.8,4.2,23.2,2.7,0.5,15.6,14.9,0.2,0.1,0.2,0.06,-1.5,2.2,0.7,0.1
2013,5,CHI,Charlotte Bobcats,Nazr Mohammed,35,12,114,20.0,0.52,0.0,0.17,14.6,20.0,17.2,6.7,1.0,5.1,6.4,19.5,0.2,0.1,0.3,0.13,0.2,1.3,1.6,0.1
2013,5,CHI,Charlotte Bobcats,Marquis Teague,19,8,72,4.4,0.29,0.29,0.0,0.0,5.3,2.6,26.0,1.5,1.2,10.5,12.5,-0.1,0.0,-0.1,-0.05,-5.7,0.8,-4.9,-0.1
2013,5,CHI,Charlotte Bobcats,Richard Hamilton,34,4,68,7.6,0.45,0.26,0.15,0.0,5.6,2.7,13.0,0.8,2.5,14.8,23.5,-0.1,0.0,-0.1,-0.07,-1.3,0.3,-0.9,0.0
2013,5,CHI,Charlotte Bobcats,Daequan Cook,25,6,36,-9.2,0.15,0.8,0.0,0.0,10.5,5.1,16.3,1.5,0.0,28.6,18.4,-0.2,0.0,-0.2,-0.31,-12.6,-1.6,-14.2,-0.1
2013,5,CHI,Charlotte Bobcats,Vladimir Radmanovic,32,1,10,53.8,1.5,1.0,0.0,0.0,0.0,0.0,24.4,11.0,0.0,25.0,18.9,0.1,0.0,0.1,0.41,24.5,14.9,39.4,0.1
2013,5,CHI,Charlotte Bobcats,Malcolm Thomas,24,3,6,31.8,0.36,0.0,2.5,79.3,0.0,40.9,0.0,0.0,0.0,0.0,33.1,0.0,0.0,0.0,0.08,17.1,-12.6,4.5,0.0
