Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1989,27,1879,SAS,San Antonio Spurs,Vernon Maxwell,"September 12, 1965",23.0,NBA,SG,79.0,2065.0,12.1,0.5,0.16,0.29,2.5,8.5,5.4,20.7,1.9,0.2,16.0,20.9,0.1,1.4,1.5,0.04,-1.3,-1.2,-2.5,-0.3
1990,31,1879,TOT,Total After Trade,Vernon Maxwell,"September 12, 1965",24.0,NBA,SG,79.0,1987.0,11.5,0.5,0.17,0.34,2.9,9.6,6.3,20.5,2.0,0.3,16.6,17.8,0.3,2.5,2.8,0.07,-1.6,0.5,-1.1,0.5
1990,27,1879,SAS,San Antonio Spurs,Vernon Maxwell,"September 12, 1965",24.0,NBA,SG,49.0,1118.0,10.3,0.49,0.17,0.31,3.6,10.4,7.1,17.7,1.8,0.3,17.0,15.5,0.1,1.3,1.4,0.06,-1.8,0.5,-1.3,0.2
1990,11,1879,HOU,Houston Rockets,Vernon Maxwell,"September 12, 1965",24.0,NBA,SG,30.0,869.0,13.0,0.5,0.16,0.36,1.9,8.6,5.3,24.1,2.3,0.3,16.2,20.7,0.2,1.2,1.4,0.08,-1.4,0.5,-0.9,0.3
1991,11,1879,HOU,Houston Rockets,Vernon Maxwell,"September 12, 1965",25.0,NBA,SG,82.0,2870.0,13.5,0.51,0.41,0.24,1.5,7.3,4.4,15.5,2.2,0.3,11.0,22.2,2.5,3.5,5.9,0.1,0.1,0.5,0.6,1.9
1992,11,1879,HOU,Houston Rockets,Vernon Maxwell,"September 12, 1965",26.0,NBA,SG,80.0,2700.0,14.1,0.51,0.39,0.22,1.6,8.3,5.0,18.9,1.9,0.6,11.8,24.3,1.7,2.1,3.9,0.07,0.4,-0.6,-0.2,1.2
1993,11,1879,HOU,Houston Rockets,Vernon Maxwell,"September 12, 1965",27.0,NBA,SG,71.0,2251.0,13.4,0.51,0.42,0.27,1.6,9.1,5.6,19.6,1.9,0.2,12.7,21.5,1.4,2.5,3.9,0.08,0.1,-0.2,-0.1,1.1
1994,11,1879,HOU,Houston Rockets,Vernon Maxwell,"September 12, 1965",28.0,NBA,SG,75.0,2571.0,12.5,0.48,0.41,0.2,1.9,7.7,5.0,22.4,2.5,0.5,14.9,21.4,-0.1,3.6,3.5,0.07,-0.8,0.6,-0.2,1.2
1995,11,1879,HOU,Houston Rockets,Vernon Maxwell,"September 12, 1965",29.0,NBA,SG,64.0,2038.0,11.9,0.51,0.57,0.18,1.1,7.8,4.6,20.7,1.9,0.4,14.0,21.5,0.3,1.6,1.9,0.04,-0.9,-0.8,-1.7,0.2
1996,23,1879,PHI,Philadelphia 76Ers,Vernon Maxwell,"September 12, 1965",30.0,NBA,PG,75.0,2467.0,13.9,0.51,0.44,0.32,1.8,9.1,5.4,24.7,2.0,0.4,15.2,25.6,0.4,0.5,0.9,0.02,0.0,-1.7,-1.7,0.2
