Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989,6.0,1602,CLE,Cleveland Cavaliers,22.0,NBA,SF,42.0,0.0,331.0,8.0,18.7,0.43,0.1,1.1,0.1,7.9,17.6,0.45,2.2,3.2,0.69,2.5,3.6,6.1,2.1,1.3,0.7,2.3,5.5,18.4
1990,31.0,1602,TOT,Total After Trade,23.0,NBA,SF,80.0,18.0,1615.0,6.5,15.1,0.43,0.3,1.0,0.33,6.2,14.2,0.44,2.3,3.1,0.72,2.2,3.4,5.6,2.0,1.5,0.2,1.9,5.0,15.6
1990,6.0,1602,CLE,Cleveland Cavaliers,23.0,NBA,SF,48.0,13.0,892.0,6.1,14.5,0.42,0.1,0.4,0.2,6.0,14.1,0.43,2.5,3.3,0.74,2.1,3.4,5.5,1.6,1.5,0.1,1.9,4.7,14.7
1990,,1602,CHH,None,23.0,NBA,SF,32.0,5.0,723.0,7.1,15.9,0.44,0.6,1.6,0.36,6.5,14.2,0.46,2.0,2.9,0.69,2.4,3.4,5.8,2.4,1.5,0.3,1.8,5.3,16.7
1991,,1602,CHH,None,24.0,NBA,SF,44.0,0.0,473.0,4.5,11.0,0.41,0.2,1.1,0.21,4.3,10.0,0.43,1.4,2.5,0.58,3.0,4.6,7.6,1.4,1.7,1.1,2.7,7.1,10.7
1995,14.0,1602,LAL,Los Angeles Lakers,28.0,NBA,SF,6.0,0.0,83.0,3.9,11.3,0.35,0.0,3.9,0.0,3.9,7.4,0.53,0.9,0.9,1.0,2.6,4.8,7.4,0.9,0.4,0.9,0.9,6.9,8.7
1996,17.0,1602,MIL,Milwaukee Bucks,29.0,NBA,SF,69.0,1.0,816.0,3.8,9.2,0.42,1.0,3.1,0.31,2.9,6.0,0.47,1.6,1.9,0.84,1.8,3.7,5.5,2.9,1.4,0.6,1.5,6.1,10.2
