OPP_SEASON,OPP_TEAM ID,TEAM,OPP_G,OPP_MP,OPP_FG,OPP_FGA,OPP_FG%,OPP_3P,OPP_3PA,OPP_3P%,OPP_2P,OPP_2PA,OPP_2P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
2005,27,SAS,82,241.5,33.1,77.5,0.43,3.9,10.7,0.37,29.1,66.8,0.44,18.3,23.8,0.77,10.9,29.3,40.2,16.9,7.2,5.1,15.1,23.1,88.4
2005,9,DET,82,243.4,34.0,79.2,0.43,5.0,14.8,0.34,29.0,64.4,0.45,16.4,21.8,0.75,11.3,28.3,39.6,19.7,7.4,4.5,13.8,22.6,89.5
2005,11,HOU,82,242.1,33.2,78.3,0.42,5.5,16.4,0.34,27.6,62.0,0.45,19.2,25.8,0.74,10.9,29.8,40.7,20.7,7.4,4.1,13.3,21.6,91.0
2005,15,MEM,82,240.3,32.7,75.8,0.43,5.2,14.8,0.35,27.5,61.0,0.45,20.5,26.6,0.77,12.1,29.1,41.2,19.9,7.5,5.8,15.9,22.6,91.1
2005,12,IND,82,242.7,33.8,76.6,0.44,4.8,13.1,0.36,29.0,63.6,0.46,20.0,26.9,0.74,11.9,29.5,41.3,18.8,6.7,4.9,13.9,23.0,92.2
2005,3,NJN,82,242.7,33.0,75.2,0.44,5.9,16.1,0.37,27.1,59.1,0.46,20.9,28.1,0.74,10.7,30.5,41.2,20.3,7.3,4.9,15.6,22.9,92.9
2005,5,CHI,82,241.8,33.7,79.9,0.42,5.1,15.2,0.33,28.6,64.7,0.44,20.9,28.1,0.74,11.9,30.8,42.7,20.9,8.4,5.3,15.5,23.3,93.4
2005,16,MIA,82,243.7,34.9,81.8,0.43,5.4,15.5,0.35,29.6,66.3,0.45,19.8,26.0,0.76,11.2,29.2,40.5,19.8,7.5,3.2,13.2,24.6,95.0
2005,18,MIN,82,240.9,36.2,82.6,0.44,5.7,15.7,0.36,30.5,66.9,0.46,17.2,22.9,0.75,12.6,28.8,41.4,21.7,6.6,3.9,11.7,19.9,95.3
2005,19,NOH,82,243.0,34.7,76.8,0.45,6.0,16.4,0.37,28.7,60.4,0.48,20.0,25.9,0.78,11.5,30.3,41.9,21.2,7.7,5.5,14.2,21.1,95.5
2005,6,CLE,82,242.1,35.5,78.6,0.45,5.1,13.7,0.38,30.4,64.9,0.47,19.5,26.0,0.75,11.4,28.3,39.8,21.2,6.7,5.1,14.8,21.6,95.7
2005,13,LAC,82,244.3,35.8,80.7,0.44,5.9,16.1,0.37,29.9,64.6,0.46,19.0,24.9,0.76,12.0,27.5,39.5,21.1,7.8,4.8,13.7,23.6,96.5
2005,21,SEA,82,240.9,35.8,77.8,0.46,5.7,16.1,0.36,30.0,61.8,0.49,19.4,25.9,0.75,11.3,26.5,37.9,20.7,6.2,4.8,13.2,23.8,96.6
2005,7,DAL,82,240.6,35.9,81.9,0.44,5.5,16.7,0.33,30.4,65.2,0.47,19.5,25.9,0.75,13.1,30.1,43.2,20.9,7.1,4.9,15.6,23.2,96.8
2005,25,POR,82,240.6,37.3,83.4,0.45,5.4,15.6,0.34,31.9,67.8,0.47,17.0,22.6,0.76,14.0,28.2,42.2,23.5,8.5,5.0,13.4,20.4,96.9
2005,29,UTA,82,241.2,33.3,72.7,0.46,5.9,15.8,0.38,27.4,56.9,0.48,24.7,32.4,0.76,10.5,27.2,37.7,19.4,7.9,5.8,14.4,25.1,97.3
2005,8,DEN,82,240.9,36.0,80.6,0.45,5.6,16.4,0.34,30.3,64.2,0.47,19.9,26.7,0.75,11.9,29.8,41.7,21.7,7.8,5.6,16.4,23.9,97.5
2005,20,NYK,82,242.4,36.6,78.7,0.46,5.7,15.6,0.36,30.9,63.1,0.49,20.9,27.6,0.76,11.8,29.9,41.7,20.7,7.3,4.7,14.6,21.2,99.7
