OPP_SEASON,OPP_TEAM ID,TEAM,OPP_G,OPP_MP,OPP_FG,OPP_FGA,OPP_FG%,OPP_3P,OPP_3PA,OPP_3P%,OPP_2P,OPP_2PA,OPP_2P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
2011,2,BOS,82,241.2,33.8,77.7,0.43,5.4,15.9,0.34,28.4,61.8,0.46,18.2,24.1,0.76,10.5,29.1,39.6,18.7,7.0,4.4,15.4,20.2,91.1
2011,5,CHI,82,241.8,34.2,79.5,0.43,5.2,16.0,0.33,29.0,63.6,0.46,17.7,23.1,0.76,10.1,28.3,38.4,19.0,6.9,5.8,14.1,20.1,91.3
2011,17,MIL,82,241.8,34.6,77.3,0.45,5.3,16.0,0.33,29.2,61.4,0.48,18.3,23.7,0.77,10.2,32.1,42.3,20.2,6.2,4.8,15.2,20.7,92.7
2011,22,ORL,82,241.8,34.9,80.1,0.44,6.3,18.0,0.35,28.6,62.1,0.46,17.6,23.7,0.74,9.8,29.9,39.7,20.1,7.4,3.8,13.9,21.8,93.7
2011,19,NOH,82,241.8,35.1,76.9,0.46,6.8,19.0,0.36,28.4,57.9,0.49,17.0,22.0,0.77,9.4,30.0,39.3,21.2,6.1,4.8,14.5,20.4,94.0
2011,16,MIA,82,241.2,35.0,80.7,0.43,6.7,19.3,0.34,28.3,61.3,0.46,18.0,24.1,0.74,10.5,28.6,39.2,20.1,7.0,3.0,13.2,21.8,94.6
2011,25,POR,82,241.5,35.4,75.8,0.47,6.5,17.6,0.37,29.0,58.3,0.5,17.5,22.8,0.77,10.6,29.1,39.7,19.2,6.9,4.1,15.7,21.3,94.8
2011,14,LAL,82,241.8,36.7,84.0,0.44,6.8,20.3,0.34,29.9,63.7,0.47,15.2,19.9,0.76,12.2,29.3,41.5,22.3,7.1,4.5,13.6,20.7,95.4
2011,1,ALT,82,240.6,36.7,79.7,0.46,5.6,16.6,0.34,31.1,63.2,0.49,16.8,21.7,0.77,10.2,30.3,40.6,21.4,6.7,4.2,12.5,18.5,95.8
2011,7,DAL,82,240.3,36.5,81.2,0.45,6.2,18.0,0.34,30.3,63.1,0.48,16.7,22.3,0.75,10.7,30.0,40.7,20.6,7.6,3.7,13.6,20.1,96.0
