OPP_SEASON,OPP_TEAM ID,TEAM,OPP_G,OPP_MP,OPP_FG,OPP_FGA,OPP_FG%,OPP_3P,OPP_3PA,OPP_3P%,OPP_2P,OPP_2PA,OPP_2P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
1990,9,DET,82,241.5,37.1,83.0,0.45,2.3,6.8,0.33,34.8,76.2,0.46,21.8,28.6,0.76,12.7,27.8,40.5,21.5,7.4,3.7,15.2,25.3,98.3
1990,18,MIN,82,242.1,37.6,77.9,0.48,1.6,4.8,0.33,36.0,73.2,0.49,22.7,29.5,0.77,12.8,28.3,41.1,22.9,7.0,6.0,16.7,21.3,99.4
1990,29,UTA,82,241.8,38.6,84.7,0.46,2.1,6.9,0.31,36.5,77.9,0.47,22.7,29.9,0.76,13.4,27.0,40.4,23.0,9.0,5.5,15.1,23.3,102.0
1990,7,DAL,82,242.1,40.1,85.5,0.47,2.1,7.2,0.3,38.0,78.4,0.48,19.8,26.4,0.75,13.9,29.2,43.2,23.9,7.9,4.7,15.1,22.3,102.2
1990,27,SAS,82,240.6,39.9,86.5,0.46,2.8,7.6,0.37,37.0,78.9,0.47,20.3,26.5,0.77,13.7,27.3,41.0,24.0,9.3,5.1,17.3,23.4,102.8
1990,6,CLE,82,242.4,41.7,87.0,0.48,1.9,6.1,0.31,39.8,80.9,0.49,17.6,23.1,0.76,13.8,29.9,43.7,26.1,8.3,4.6,15.8,23.1,102.9
1990,14,LAL,82,242.1,41.2,88.4,0.47,2.1,6.3,0.34,39.1,82.0,0.48,19.3,25.7,0.75,13.8,27.4,41.1,24.5,8.2,5.2,14.6,23.3,103.9
1990,23,PHI,82,241.5,41.7,86.8,0.48,2.6,7.0,0.37,39.1,79.8,0.49,19.3,25.0,0.77,13.6,28.7,42.3,26.3,7.8,4.6,15.0,23.7,105.2
1990,11,HOU,82,241.5,41.5,89.3,0.46,2.0,6.8,0.29,39.5,82.5,0.48,20.4,27.5,0.74,14.3,30.0,44.3,24.5,9.6,4.8,17.4,22.2,105.3
1990,21,SEA,82,242.7,39.7,81.8,0.49,2.2,6.3,0.34,37.5,75.4,0.5,24.3,30.9,0.79,12.3,26.9,39.2,22.7,7.7,5.0,15.9,21.9,105.9
1990,2,BOS,82,240.3,41.9,90.0,0.47,2.1,6.6,0.32,39.8,83.5,0.48,20.1,26.0,0.77,12.8,28.3,41.0,25.3,9.0,4.3,12.2,22.5,106.0
1990,5,CHI,82,241.8,41.0,83.2,0.49,2.5,7.1,0.35,38.5,76.1,0.51,21.8,29.2,0.75,13.0,28.0,41.0,25.7,8.1,4.7,17.2,21.2,106.2
1990,17,MIL,82,241.8,40.1,83.8,0.48,2.2,6.9,0.32,37.9,76.9,0.49,24.3,31.3,0.77,14.1,29.3,43.5,24.7,8.4,5.4,18.4,22.9,106.8
1990,26,SAC,82,240.9,41.3,87.3,0.47,2.0,6.2,0.32,39.3,81.1,0.48,22.3,28.3,0.79,14.0,30.9,44.8,24.7,8.6,4.8,14.2,21.2,106.8
1990,20,NYK,82,241.8,42.6,90.6,0.47,2.1,6.6,0.32,40.6,84.0,0.48,19.5,25.6,0.76,15.2,27.9,43.1,25.9,8.8,5.1,15.7,22.8,106.9
1990,13,LAC,82,241.5,41.9,87.9,0.48,2.3,7.0,0.32,39.6,80.9,0.49,21.2,27.5,0.77,14.0,28.9,42.9,25.5,10.1,5.2,16.6,23.8,107.2
1990,1,ALT,82,240.6,41.9,84.6,0.5,2.2,6.5,0.34,39.7,78.1,0.51,21.5,27.8,0.77,14.0,27.3,41.3,26.1,8.2,4.7,15.8,23.9,107.5
1990,24,PHO,82,242.1,43.0,92.5,0.46,2.4,6.9,0.36,40.6,85.7,0.47,19.3,26.4,0.73,14.7,28.5,43.1,25.9,8.3,4.8,15.3,26.2,107.8
1990,25,POR,82,242.4,40.9,88.1,0.46,2.8,8.4,0.33,38.1,79.7,0.48,23.4,30.5,0.77,12.9,28.7,41.6,24.7,8.1,5.3,18.2,25.4,107.9
