OPP_SEASON,OPP_TEAM ID,TEAM,OPP_G,OPP_MP,OPP_FG,OPP_FGA,OPP_FG%,OPP_3P,OPP_3PA,OPP_3P%,OPP_2P,OPP_2PA,OPP_2P%,OPP_FT,OPP_FTA,OPP_FT%,OPP_ORB,OPP_DRB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF,OPP_PTS
2009,6,CLE,82,241.2,33.8,78.6,0.43,5.9,17.6,0.33,28.0,60.9,0.46,17.8,23.1,0.77,10.7,28.2,38.9,19.1,6.3,4.1,13.9,20.3,91.4
2009,27,SAS,82,242.7,36.3,80.1,0.45,5.5,14.4,0.38,30.8,65.7,0.47,15.3,19.9,0.77,9.1,31.3,40.4,18.1,6.5,4.3,11.7,18.4,93.3
2009,2,BOS,82,242.4,33.7,78.3,0.43,6.2,17.7,0.35,27.5,60.6,0.45,19.8,25.7,0.77,10.2,27.4,37.6,18.9,7.1,4.7,14.6,22.2,93.4
2009,25,POR,82,241.8,35.4,76.9,0.46,5.9,15.9,0.37,29.4,61.0,0.48,17.4,21.7,0.8,9.6,26.7,36.3,19.4,6.3,3.9,13.2,21.1,94.1
2009,19,NOH,82,240.9,34.8,77.2,0.45,7.0,19.8,0.35,27.8,57.4,0.48,17.7,22.9,0.77,10.0,30.0,40.0,20.1,5.8,3.5,13.3,20.4,94.3
2009,22,ORL,82,240.6,35.8,82.7,0.43,5.4,15.8,0.34,30.4,66.9,0.45,17.3,23.0,0.76,10.5,31.6,42.1,18.1,6.9,3.8,13.1,22.4,94.4
2009,11,HOU,82,241.5,36.5,82.1,0.44,5.7,15.8,0.36,30.8,66.3,0.46,15.8,21.1,0.75,10.6,29.3,39.9,19.8,7.2,5.3,12.3,20.6,94.4
2009,9,DET,82,242.7,35.1,77.8,0.45,5.3,15.0,0.35,29.8,62.8,0.47,19.3,24.9,0.78,10.5,29.9,40.4,20.1,5.6,4.2,11.8,19.7,94.7
2009,4,CHA,82,243.0,35.2,77.4,0.45,6.8,18.6,0.37,28.4,58.8,0.48,17.8,23.5,0.76,10.7,28.2,38.9,19.6,7.6,6.0,14.7,20.9,94.9
2009,1,ALT,82,240.3,36.6,80.6,0.45,6.4,18.2,0.35,30.2,62.4,0.48,16.9,22.0,0.77,11.6,30.3,41.9,20.8,6.5,4.3,13.7,20.5,96.5
2009,23,PHI,82,240.9,36.5,79.1,0.46,7.1,19.5,0.37,29.4,59.7,0.49,17.1,21.9,0.78,11.4,27.9,39.3,21.9,7.0,4.9,15.6,21.8,97.3
2009,16,MIA,82,243.4,35.6,78.2,0.46,7.2,18.5,0.39,28.4,59.7,0.48,19.6,25.4,0.77,10.9,30.9,41.9,20.1,6.4,4.1,15.2,19.9,98.0
2009,14,LAL,82,241.2,37.2,83.2,0.45,7.1,20.7,0.34,30.0,62.5,0.48,17.7,23.5,0.75,11.7,29.8,41.5,22.6,7.7,4.8,15.5,22.1,99.3
2009,15,MEM,82,241.5,36.8,77.8,0.47,6.5,18.4,0.36,30.3,59.4,0.51,19.2,24.9,0.77,10.3,29.6,39.9,21.2,7.7,5.4,14.6,21.8,99.3
2009,7,DAL,82,241.5,37.5,82.3,0.46,6.3,16.8,0.38,31.1,65.5,0.48,18.6,23.3,0.8,10.8,30.6,41.4,19.6,7.2,4.1,13.0,20.1,99.8
2009,17,MIL,82,241.2,34.8,76.0,0.46,6.9,18.1,0.38,28.0,57.9,0.48,23.9,30.2,0.79,10.1,30.8,41.0,21.1,7.5,4.6,16.5,22.5,100.4
2009,3,NJN,82,241.8,36.0,77.9,0.46,7.3,18.7,0.39,28.7,59.1,0.48,21.2,27.8,0.76,10.6,30.8,41.4,21.9,6.9,4.8,13.5,20.5,100.5
2009,8,DEN,82,240.6,36.2,82.2,0.44,7.3,20.0,0.37,28.8,62.1,0.46,21.2,27.2,0.78,12.1,29.2,41.2,21.4,7.9,5.5,15.4,23.7,100.9
2009,29,UTA,82,242.4,36.8,79.4,0.46,6.5,18.0,0.36,30.3,61.3,0.49,20.8,27.2,0.76,11.1,29.2,40.3,20.0,8.0,5.2,16.1,24.0,100.9
2009,28,TOR,82,241.5,38.7,83.3,0.46,7.7,20.9,0.37,31.0,62.3,0.5,16.8,21.5,0.78,10.9,31.0,41.9,23.0,6.4,4.7,13.3,20.1,101.9
2009,5,CHI,82,243.0,38.3,83.7,0.46,5.9,17.1,0.35,32.4,66.6,0.49,19.9,25.3,0.79,12.4,30.4,42.8,21.0,7.6,5.5,14.4,20.8,102.5
2009,18,MIN,82,241.5,37.9,80.0,0.47,6.5,17.3,0.38,31.4,62.7,0.5,20.3,26.2,0.78,9.9,31.0,40.9,21.5,7.4,5.9,12.5,20.0,102.7
2009,21,OKC,82,241.5,39.4,82.9,0.48,6.4,17.5,0.36,33.0,65.4,0.5,17.9,23.5,0.76,10.8,30.4,41.2,21.6,8.5,5.0,13.9,20.2,103.1
2009,30,WAS,82,240.3,38.6,80.1,0.48,8.2,21.2,0.39,30.4,58.8,0.52,18.1,23.9,0.76,11.4,30.4,41.8,24.6,7.2,5.3,13.9,20.0,103.5
2009,13,LAC,82,242.4,39.2,83.0,0.47,6.5,17.5,0.38,32.7,65.5,0.5,18.9,24.8,0.76,11.7,32.4,44.1,23.8,8.0,5.0,13.3,19.6,103.9
2009,12,IND,82,241.8,38.3,83.7,0.46,6.9,18.5,0.38,31.4,65.2,0.48,22.6,29.6,0.76,11.1,33.0,44.1,21.1,7.7,5.4,14.0,20.6,106.2
2009,24,PHO,82,240.9,40.0,85.7,0.47,7.6,19.9,0.38,32.3,65.7,0.49,19.9,25.7,0.78,12.1,28.7,40.8,21.2,8.6,4.5,14.2,22.9,107.5
2009,20,NYK,82,241.5,41.2,85.9,0.48,7.0,19.8,0.35,34.2,66.0,0.52,18.5,24.4,0.76,11.6,34.5,46.1,21.6,8.0,5.3,14.5,19.4,107.8
2009,26,SAC,82,242.7,40.0,82.8,0.48,7.1,17.4,0.41,32.9,65.4,0.5,22.2,29.4,0.76,12.4,31.6,44.0,21.9,8.6,5.2,14.4,21.2,109.3
2009,10,GSW,82,242.4,41.5,88.7,0.47,7.1,18.7,0.38,34.4,70.0,0.49,22.3,28.6,0.78,14.2,32.9,47.1,24.1,7.9,5.0,15.0,23.5,112.3
