PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Joe Johnson,32,12,12,469,7.5,14.1,0.5329999999999999,1.7,4.1,0.415,5.8,10.1,0.58,2.8,3.3,0.8370000000000001,0.7,2.8,3.5,2.7,0.5,0.2,1.5,1.5,19.5
Deron Williams,29,12,12,428,5.0,12.8,0.395,1.5,4.5,0.34,3.5,8.3,0.424,3.0,3.8,0.8,0.6,2.6,3.2,5.9,1.1,0.2,2.3,2.6,14.6
Paul Pierce,36,12,12,368,5.9,12.6,0.465,1.9,5.2,0.358,4.0,7.4,0.539,2.4,3.1,0.7809999999999999,0.4,4.9,5.3,2.3,1.4,0.4,2.0,4.3,16.0
Shaun Livingston,28,12,10,325,4.9,9.5,0.512,0.1,0.1,1.0,4.8,9.4,0.506,3.0,4.1,0.73,0.9,3.8,4.7,4.4,0.6,0.6,2.4,4.5,12.8
Alan Anderson,31,12,2,261,3.4,8.6,0.40299999999999997,1.2,4.3,0.29,2.2,4.3,0.516,1.7,2.5,0.667,1.4,3.0,4.4,2.1,1.4,0.0,1.4,4.4,9.8
Kevin Garnett,37,12,12,250,4.8,9.1,0.524,0.0,0.3,0.0,4.8,8.8,0.541,2.4,3.3,0.7390000000000001,2.7,8.2,10.9,2.3,1.3,0.7,1.9,3.6,12.0
Mirza Teletović,28,12,0,220,5.9,13.4,0.439,3.1,9.2,0.33899999999999997,2.8,4.3,0.654,1.3,2.0,0.667,2.5,4.1,6.5,0.5,0.8,0.3,0.8,2.3,16.2
Andray Blatche,27,12,0,172,5.4,12.1,0.44799999999999995,0.0,0.4,0.0,5.4,11.7,0.46399999999999997,5.2,6.3,0.833,5.2,7.3,12.6,0.8,1.3,0.4,2.1,4.6,16.1
Andrei Kirilenko,32,10,0,144,1.7,3.7,0.467,0.0,0.0,,1.7,3.7,0.467,2.7,4.2,0.647,2.5,3.2,5.7,2.5,2.5,0.7,0.7,2.7,6.2
Marcus Thornton,26,10,0,124,6.1,15.7,0.389,1.5,6.1,0.23800000000000002,4.6,9.6,0.485,3.5,5.2,0.667,2.0,3.5,5.5,0.3,0.6,0.3,0.6,1.2,17.1
Mason Plumlee,23,10,0,114,2.2,5.1,0.43799999999999994,0.0,0.0,,2.2,5.1,0.43799999999999994,2.5,5.7,0.444,1.6,5.7,7.3,0.6,0.9,2.2,2.8,7.6,6.9
Jorge Gutiérrez,25,2,0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,24.0,48.0,0.5,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,24.0
