SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014,7,DAL,Dirk Nowitzki,35,7,7,263,7.4,17.2,0.43,0.1,1.6,0.08,7.3,15.6,0.46,3.4,4.2,0.81,0.7,7.0,7.7,1.5,0.8,0.8,2.1,2.7,18.3
2014,7,DAL,Monta Ellis,28,7,7,249,7.5,18.4,0.41,1.7,4.9,0.35,5.8,13.4,0.43,3.9,4.5,0.87,0.9,1.6,2.5,2.9,1.3,0.1,2.2,2.7,20.7
2014,7,DAL,Shawn Marion,35,7,7,193,4.5,11.0,0.41,0.7,3.4,0.22,3.7,7.6,0.49,1.3,2.1,0.64,2.6,4.3,6.9,2.4,1.1,0.2,0.9,2.1,11.0
2014,7,DAL,Jose Calderon,32,7,7,191,5.7,12.3,0.46,2.1,4.3,0.48,3.6,7.9,0.45,0.2,0.2,1.0,0.4,1.3,1.7,5.8,0.2,0.0,1.3,3.0,13.6
2014,7,DAL,Vince Carter,37,7,0,190,5.9,12.9,0.46,2.8,5.9,0.48,3.0,7.0,0.43,2.1,2.7,0.79,1.3,3.4,4.7,3.2,0.6,0.4,1.1,2.3,16.7
2014,7,DAL,Devin Harris,30,7,0,176,6.3,13.5,0.47,2.3,5.1,0.44,4.1,8.4,0.49,1.4,1.6,0.88,0.2,3.3,3.5,5.5,0.4,0.4,2.3,2.7,16.4
2014,7,DAL,Samuel Dalembert,32,7,7,135,2.9,6.4,0.46,0.0,0.0,,2.9,6.4,0.46,2.7,4.0,0.67,6.1,9.6,15.7,0.0,0.5,2.7,1.1,4.0,8.5
2014,7,DAL,Brandan Wright,26,6,0,90,6.0,7.2,0.83,0.0,0.0,,6.0,7.2,0.83,1.2,2.4,0.5,2.0,2.8,4.8,3.2,0.8,2.4,0.8,3.2,13.2
2014,7,DAL,DeJuan Blair,24,6,0,81,7.1,12.0,0.59,0.0,0.0,,7.1,12.0,0.59,3.6,5.8,0.62,6.2,10.2,16.4,0.4,5.3,0.0,2.2,6.2,17.8
2014,7,DAL,Jae Crowder,23,7,0,81,3.6,8.0,0.44,1.3,3.1,0.43,2.2,4.9,0.46,0.0,0.0,,1.8,3.6,5.3,0.9,0.9,0.4,1.3,5.8,8.4
2014,7,DAL,Wayne Ellington,26,2,0,14,5.1,15.4,0.33,5.1,15.4,0.33,0.0,0.0,,5.1,5.1,1.0,0.0,5.1,5.1,5.1,0.0,0.0,5.1,2.6,20.6
2014,7,DAL,Shane Larkin,21,2,0,10,0.0,10.8,0.0,0.0,3.6,0.0,0.0,7.2,0.0,0.0,0.0,,0.0,3.6,3.6,7.2,0.0,0.0,3.6,0.0,0.0
2014,7,DAL,Bernard James,28,2,0,8,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,4.5,0.0,4.5,0.0,4.5,0.0,0.0,0.0,0.0
