PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Blake Griffin,24,13,13,478,8.8,17.6,0.5,0.1,0.5,0.14300000000000002,8.7,17.1,0.511,5.3,7.2,0.74,2.6,4.6,7.2,3.8,1.2,1.1,2.3,4.1,23.0
Chris Paul,28,13,13,472,7.0,15.0,0.467,2.4,5.3,0.457,4.6,9.7,0.47200000000000003,3.1,4.0,0.774,0.9,3.3,4.2,10.2,2.8,0.0,3.0,3.8,19.6
DeAndre Jordan,25,13,13,442,3.7,5.1,0.73,0.0,0.0,,3.7,5.1,0.73,2.7,6.2,0.434,3.5,9.8,13.3,0.8,1.0,2.7,1.9,3.7,10.2
Matt Barnes,33,13,13,404,4.0,9.5,0.42100000000000004,1.7,5.3,0.317,2.3,4.2,0.5529999999999999,1.2,1.7,0.684,2.0,3.2,5.2,2.0,1.1,0.3,1.5,3.7,10.9
J.J. Redick,29,13,13,351,6.3,13.6,0.45899999999999996,2.7,6.7,0.4,3.6,7.0,0.515,2.6,2.7,0.9620000000000001,0.4,1.8,2.3,1.9,1.1,0.0,1.3,2.4,17.7
Jamal Crawford,33,13,0,313,7.8,19.7,0.39799999999999996,3.1,9.1,0.342,4.7,10.6,0.446,4.5,5.1,0.8859999999999999,0.6,1.6,2.2,3.0,1.4,0.2,1.7,2.8,23.2
Darren Collison,26,13,0,249,5.1,13.0,0.389,0.1,1.7,0.083,4.9,11.3,0.436,5.6,6.5,0.867,1.4,2.5,3.9,4.5,0.9,0.1,1.7,2.5,15.9
Glen Davis,28,13,0,158,5.7,9.3,0.61,0.0,0.0,,5.7,9.3,0.61,0.0,0.0,,3.2,5.0,8.2,2.1,0.7,0.7,1.6,5.5,11.4
Danny Granger,30,13,0,134,3.0,10.7,0.275,1.3,5.9,0.22699999999999998,1.6,4.8,0.33299999999999996,1.9,2.4,0.778,0.5,4.8,5.4,0.8,1.6,0.3,0.8,6.4,9.1
Jared Dudley,28,7,0,45,2.4,8.8,0.273,2.4,4.8,0.5,0.0,4.0,0.0,0.0,0.0,,0.0,4.8,4.8,1.6,0.8,0.0,0.0,4.0,7.2
Hedo Türkoğlu,34,5,0,41,5.3,11.4,0.462,3.5,8.8,0.4,1.8,2.6,0.667,0.0,0.0,,0.0,4.4,4.4,0.9,2.6,0.0,0.0,2.6,14.0
Willie Green,32,5,0,19,1.9,9.5,0.2,1.9,7.6,0.25,0.0,1.9,0.0,3.8,3.8,1.0,0.0,13.3,13.3,1.9,5.7,0.0,1.9,5.7,9.5
Ryan Hollins,29,5,0,9,4.0,16.0,0.25,0.0,0.0,,4.0,16.0,0.25,4.0,4.0,1.0,4.0,8.0,12.0,0.0,0.0,0.0,4.0,12.0,12.0
Reggie Bullock,22,2,0,5,7.2,7.2,1.0,0.0,0.0,,7.2,7.2,1.0,0.0,0.0,,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,14.4
