PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LeBron James,29,20,20,763,9.1,16.0,0.565,1.7,4.1,0.40700000000000003,7.4,12.0,0.618,6.1,7.5,0.8059999999999999,0.7,6.0,6.7,4.5,1.7,0.5,2.9,2.2,25.9
Dwyane Wade,32,20,20,693,7.2,14.4,0.5,0.5,1.2,0.375,6.8,13.2,0.512,3.6,4.7,0.767,0.8,3.2,4.0,4.0,1.6,0.3,2.8,2.9,18.5
Chris Bosh,29,20,20,686,6.1,12.0,0.507,1.6,3.9,0.405,4.5,8.1,0.555,1.9,2.5,0.75,1.3,4.6,5.9,1.1,0.9,1.0,0.7,2.7,15.6
Mario Chalmers,27,20,19,535,3.2,7.5,0.423,1.0,2.9,0.349,2.2,4.6,0.47100000000000003,1.3,1.7,0.76,0.1,3.0,3.1,4.8,1.3,0.4,2.0,3.2,8.6
Ray Allen,38,20,1,527,4.0,9.8,0.413,2.3,5.8,0.38799999999999996,1.8,4.0,0.44799999999999995,2.3,2.5,0.919,0.9,3.7,4.6,2.2,1.0,0.3,1.6,2.8,12.6
Norris Cole,25,20,0,404,2.9,7.0,0.41,1.3,3.6,0.375,1.5,3.4,0.447,1.2,1.3,0.867,0.1,1.9,2.0,3.2,0.8,0.1,1.7,3.0,8.2
Rashard Lewis,34,18,8,319,3.9,9.6,0.41200000000000003,2.5,6.7,0.373,1.5,2.9,0.5,0.3,0.5,0.75,0.5,3.7,4.2,0.6,0.8,0.7,0.6,3.3,10.7
Chris Andersen,35,18,0,317,3.7,6.5,0.579,0.0,0.1,0.0,3.7,6.4,0.589,3.0,4.3,0.684,3.0,9.2,12.2,0.6,0.6,2.0,1.0,3.9,10.4
Shane Battier,35,16,6,202,2.1,4.6,0.462,1.6,3.6,0.45,0.5,1.1,0.5,0.7,0.9,0.8,0.2,1.6,1.8,0.9,0.9,0.2,0.9,4.1,6.6
Udonis Haslem,33,16,6,169,3.6,7.9,0.45899999999999996,0.0,0.0,,3.6,7.9,0.45899999999999996,1.3,2.1,0.6,2.6,6.2,8.7,0.9,0.2,0.6,0.2,6.0,8.5
James Jones,33,15,0,126,5.1,11.4,0.45,4.3,9.1,0.469,0.9,2.3,0.375,0.6,0.9,0.667,0.9,2.3,3.1,1.4,0.9,0.6,0.0,4.9,15.1
Toney Douglas,27,10,0,29,3.7,11.2,0.33299999999999996,3.7,7.4,0.5,0.0,3.7,0.0,1.2,2.5,0.5,1.2,3.7,5.0,6.2,0.0,0.0,1.2,3.7,12.4
Michael Beasley,25,4,0,23,7.8,15.7,0.5,0.0,0.0,,7.8,15.7,0.5,1.6,4.7,0.33299999999999996,3.1,3.1,6.3,3.1,0.0,0.0,1.6,4.7,17.2
Greg Oden,26,3,0,7,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,5.1,5.1,5.1,5.1,0.0,0.0,10.3,0.0
